BSC,CELL,THRAV,THRVP,THRDV,RULES_APPLIED,MaxTi,MaxCong,MaxTch,VAMOS,ENM,DATA_OF
CBEA9,NOHTA11A,2,2,10,Default,0.38,0.0,59.86,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0497C,3,3,10,Default,0.26,0.0,37.02,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0498A,2,2,10,Default,0.2,0.0,52.88,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0498B,2,2,10,Default,0.31,0.0,60.17,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0ZT4A,4,4,11,Default,0.07,0.0,29.77,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0ZT4B,4,4,11,Default,0.29,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0ZT4C,4,4,11,Default,0.18,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0ZT8A,4,4,11,Default,0.13,0.0,29.05,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRC2B,5,5,15,Default,0.47,0.0,21.05,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRC2C,4,4,11,Default,0.29,0.0,29.05,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRD1A,5,5,15,Default,0.48,0.0,20.85,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRD1B,5,5,15,Default,0.3,0.0,20.19,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRD1C,4,4,11,Default,0.32,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRD5A,5,5,15,Default,0.39,0.0,21.19,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1K69B,3,3,10,Default,0.32,0.0,43.59,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1K69C,2,2,10,Default,0.28,0.0,50.51,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1K82A,3,3,10,Default,0.37,0.0,36.01,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1K82B,5,5,15,Default,0.4,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1T64B,5,5,14,Default,0.12,0.0,21.48,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1T64C,8,8,22,Default,0.04,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1T65A,4,4,11,Default,0.23,0.0,29.16,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1T65B,5,5,15,Default,0.25,0.0,20.7,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1T65C,4,4,11,Default,0.3,0.0,28.03,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1WD5A,2,2,10,Default,0.46,0.0,51.78,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKF8B,4,4,11,Default,0.13,0.0,29.79,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKF8C,5,5,15,Default,0.26,0.0,21.31,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKG4A,4,4,11,Default,0.48,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTKG4B,5,5,15,Default,0.25,0.0,21.14,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2A77G,5,5,15,Default,0.42,0.0,21.06,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2A91A,5,5,15,Default,0.37,0.0,21.1,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2A91B,5,5,15,Default,0.36,0.0,21.26,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2A91C,4,4,11,Default,0.26,0.0,28.23,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2A92A,3,3,10,Default,0.44,0.0,36.48,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2A92B,2,2,10,Default,0.45,0.0,52.8,PLANNED,NA,2025-12-10 14:54:56
CBEB2,RMBRK04A,11,11,21,Ti: 1-1.1,1.05,0.0,28.93,PLANNED,NA,2025-12-10 14:54:56
CBEB2,RMBRK04B,2,2,10,Default,0.55,0.0,60.1,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT12A,2,2,10,Default,0.26,0.0,52.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT12B,3,3,10,Default,0.33,0.0,40.65,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT12C,2,2,10,Default,0.72,0.0,58.8,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT13A,3,3,10,Default,0.56,0.0,43.32,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT13B,2,2,10,Default,0.49,0.0,51.56,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT13C,3,3,10,Default,0.65,0.0,43.23,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT14A,3,3,10,Default,0.55,0.0,43.8,PLANNED,NA,2025-12-10 14:54:56
CBEA9,LXRGT14B,3,3,10,Default,0.44,0.0,43.86,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AC4C,3,3,10,Default,0.18,0.0,37.09,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AE5A,4,4,11,Default,0.19,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AE5B,3,3,10,Default,0.2,0.0,45.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AE5C,4,4,11,Default,0.15,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AE7A,4,4,11,Default,0.1,0.0,29.61,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AE7B,4,4,11,Default,0.3,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AE7C,4,4,11,Default,0.24,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AI4A,4,4,11,Default,0.38,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0AI4B,8,8,22,Default,0.07,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0S78C,4,4,11,Default,0.22,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0S86A,8,8,22,Default,0.1,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIR39B,4,4,11,Default,0.25,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN09C,4,4,11,Default,0.15,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN12A,3,3,10,Default,0.18,0.0,44.93,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN12B,3,3,10,Default,0.36,0.0,36.8,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN12C,2,2,10,Default,0.28,0.0,51.32,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN14A,4,4,11,Default,0.35,0.0,29.06,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN14B,3,3,10,Default,0.19,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN14C,4,4,11,Default,0.34,0.0,28.95,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN15A,4,4,11,Default,0.13,0.0,29.37,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A7QA,4,4,11,Default,0.17,0.0,29.46,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87TH1C,8,8,23,Default,0.3,0.0,13.54,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87TI4A,8,8,22,Default,0.09,0.0,13.95,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87TI4B,8,8,23,Default,0.18,0.0,13.21,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87TI4C,8,8,23,Default,0.27,0.0,13.17,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87TM4A,4,4,11,Default,0.38,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87TM4B,5,5,15,Default,0.1,0.0,20.95,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87TM4C,4,4,11,Default,0.37,0.0,28.01,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z1GB,4,4,11,Default,0.34,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z1GC,4,4,11,Default,0.09,0.0,29.45,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z1KA,4,4,11,Default,0.19,0.0,29.07,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z1KB,4,4,11,Default,0.6,0.0,29.33,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2810A,5,5,15,Default,0.29,0.0,21.35,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2810B,5,5,15,Default,0.29,0.0,21.36,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2810C,4,4,11,Default,0.34,0.0,29.11,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2812A,3,3,10,Default,0.21,0.0,36.03,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2812B,3,3,10,Default,0.28,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2812C,3,3,10,Default,0.23,0.0,37.01,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2816A,8,8,22,Default,0.33,0.0,13.8,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2816B,5,5,14,Default,0.12,0.0,21.87,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J39C,3,3,10,Default,0.99,0.0,43.54,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J40A,3,3,10,Default,0.77,0.0,44.23,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3224A,2,2,10,Default,0.65,0.0,51.84,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3224B,5,5,15,Default,0.2,0.0,21.21,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3224C,4,4,11,Default,0.28,0.0,29.36,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3235A,3,3,10,Default,0.44,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3235B,2,2,10,Default,0.4,0.0,52.27,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3235C,4,4,11,Default,0.42,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3244A,3,3,10,Default,0.43,0.0,44.57,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3244B,11,11,21,Ti: 1-1.1,1.08,0.0,28.81,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3B44D,50,50,100,Ti: 1.5-100,1.88,0.0,6.0,PLANNED,NA,2025-12-10 14:54:56
CBEC3,CC3B46A,2,2,10,Default,0.6,0.0,60.6,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4939C,3,3,10,Default,0.46,0.0,43.81,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4A67A,2,2,10,Default,0.53,0.0,51.32,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4A67B,2,2,10,Default,0.41,0.0,51.39,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4A67C,2,2,10,Default,0.82,0.0,58.29,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4A81A,3,3,10,Default,0.48,0.0,43.56,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4A81B,2,2,10,Default,0.54,0.0,59.08,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4A81C,5,5,15,Default,0.58,0.0,20.01,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CB4A86A,2,2,10,Default,0.39,0.0,51.66,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CC4D44A,2,2,10,Default,0.63,0.0,50.96,PLANNED,NA,2025-12-10 14:54:56
CBEC4,CC4D44B,2,2,10,Default,0.97,0.0,59.18,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXKMN37C,5,5,14,Default,0.09,0.0,21.52,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR28B,4,4,11,Default,0.4,0.0,28.93,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR28C,4,4,11,Default,0.29,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR30A,5,5,15,Default,0.35,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR30B,4,4,11,Default,0.2,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR30C,4,4,11,Default,0.29,0.0,28.86,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR33A,4,4,11,Default,0.26,0.0,28.54,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR33B,3,3,10,Default,0.32,0.0,44.01,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR33C,3,3,10,Default,0.31,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXSDR59C,4,4,11,Default,0.18,0.0,29.1,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOBGM24C,4,4,11,Default,0.19,0.0,29.13,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN12A,8,8,23,Default,0.27,0.0,13.13,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN12B,4,4,11,Default,0.12,0.0,29.26,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN12C,5,5,15,Default,0.21,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN13A,4,4,11,Default,0.24,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN13B,4,4,11,Default,0.28,0.0,28.74,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN13C,5,5,15,Default,0.25,0.0,21.13,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN20A,5,5,15,Default,0.34,0.0,20.92,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN20B,8,8,23,Default,0.22,0.0,13.08,PLANNED,NA,2025-12-10 14:54:56
CBEA5,LXRGN20C,5,5,15,Default,0.19,0.0,21.04,PLANNED,NA,2025-12-10 14:54:56
DBE05,D05LK5A,5,5,15,Default,0.2,0.0,20.35,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z11A,5,5,15,Default,0.32,0.0,20.42,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z11B,4,4,11,Default,0.46,0.0,28.02,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z11C,4,4,11,Default,0.27,0.0,28.37,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z15A,3,3,10,Default,0.81,0.0,36.06,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z15B,4,4,11,Default,0.58,0.0,28.73,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z16A,5,5,15,Default,0.46,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z16B,8,8,23,Default,0.34,0.0,13.27,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03Z16C,5,5,15,Default,0.52,0.0,20.95,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04AZKA,3,3,10,Default,0.35,0.0,36.95,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04DIZA,5,5,15,Default,0.62,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04DIZB,3,3,10,Default,0.36,0.0,33.62,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04DIZC,5,5,15,Default,0.65,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04DJLA,5,5,15,Default,0.43,0.0,21.02,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04DJLB,5,5,15,Default,0.4,0.0,21.18,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04I24B,4,4,11,Default,0.54,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04I24C,3,3,10,Default,0.78,0.0,37.01,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04I53A,4,4,11,Default,0.28,0.0,28.32,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04I53B,4,4,11,Default,0.23,0.0,28.55,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04I53C,3,3,10,Default,0.32,0.0,36.02,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04I62A,4,4,11,Default,0.42,0.0,28.2,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04W06A,5,5,15,Default,0.2,0.0,20.46,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04W06B,3,3,10,Default,0.42,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04W06C,3,3,10,Default,0.58,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04W65A,6,6,16,Default,0.25,0.0,19.91,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04W65B,5,5,15,Default,0.43,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04W65C,3,3,10,Default,0.57,0.0,35.78,PLANNED,NA,2025-12-10 14:54:56
DBE04,D04WI1A,24,24,48,Cong: >0-2,0.27,0.78,12.66,PLANNED,NA,2025-12-10 14:54:56
DBE04,DHSVR5NA,50,50,100,Ti: 1.3-1.5,1.37,0.0,13.03,PLANNED,NA,2025-12-10 14:54:56
DBE04,DHSVR5NB,50,50,100,"Ti: 1.3-1.5, Cong: >0-2 (Ti)",1.37,0.55,13.03,PLANNED,NA,2025-12-10 14:54:56
DBE04,DHSVR5NC,50,50,100,"Ti: 1.5-100, Cong: 10+ (Cg)",1.8,14.77,13.05,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0498C,3,3,10,Default,0.24,0.0,45.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0504A,3,3,10,Default,0.35,0.0,43.58,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0504B,2,2,10,Default,0.29,0.0,66.93,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0504C,2,2,10,Default,0.22,0.0,60.47,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0725A,3,3,10,Default,0.42,0.0,44.64,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0QX3A,5,5,15,Default,0.23,0.0,21.2,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0QX3B,4,4,11,Default,0.23,0.0,29.07,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0QX3C,8,8,22,Default,0.17,0.0,13.73,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0QX5A,3,3,10,Default,0.21,0.0,36.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0QX5B,3,3,10,Default,0.21,0.0,44.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0QX5C,3,3,10,Default,0.22,0.0,35.49,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRD5B,3,3,10,Default,0.55,0.0,36.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRD5C,4,4,11,Default,0.27,0.0,29.33,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIRD6A,4,4,11,Default,0.34,0.0,29.07,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN59C,8,8,22,Default,0.19,0.0,13.8,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN62A,4,4,11,Default,0.18,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN62B,4,4,11,Default,0.18,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN62C,5,5,15,Default,0.19,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN63A,5,5,15,Default,0.18,0.0,21.17,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN63B,5,5,15,Default,0.22,0.0,21.08,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN63C,8,8,22,Default,0.14,0.0,13.84,PLANNED,NA,2025-12-10 14:54:56
CBEB0,FNDGN64A,2,2,10,Default,0.39,0.0,51.37,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1WD5B,3,3,10,Default,0.31,0.0,35.62,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1WD5C,2,2,10,Default,0.39,0.0,51.56,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1WK3A,3,3,10,Default,0.51,0.0,44.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK42C,3,3,10,Default,0.4,0.0,36.73,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK44A,4,4,11,Default,0.4,0.0,28.87,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK44B,5,5,15,Default,0.41,0.0,21.03,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK44C,3,3,10,Default,0.51,0.0,43.96,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK45A,4,4,11,Default,0.57,0.0,28.39,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK45B,5,5,14,Default,0.27,0.0,21.48,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CGFTK45C,5,5,14,Default,0.27,0.0,21.51,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2A92C,3,3,10,Default,0.47,0.0,44.93,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2B02A,2,2,10,Default,0.67,0.0,57.77,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2S02C,3,3,10,Default,0.24,0.0,36.88,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2WQ2A,8,8,23,Default,0.45,0.0,13.43,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2WQ2B,8,8,22,Default,0.07,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2WQ2C,8,8,23,Default,0.3,0.0,13.59,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2WQ3A,5,5,15,Default,0.47,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2WQ3B,4,4,11,Default,0.24,0.0,29.33,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2WQ3C,3,3,10,Default,0.39,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB2,CB2XF7A,2,2,10,Default,0.41,0.0,52.33,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG16A,5,5,15,Default,0.39,0.0,21.19,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG16B,4,4,11,Default,0.36,0.0,29.06,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG16C,3,3,10,Default,0.46,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG17A,2,2,10,Default,0.54,0.0,51.51,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG17B,3,3,10,Default,0.52,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG17C,3,3,10,Default,0.88,0.0,36.87,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG19A,3,3,10,Default,0.46,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG19B,25,25,50,Ti: 1.1-1.3,1.16,0.0,52.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOHTA26A,2,2,10,Default,0.49,0.0,57.06,PLANNED,NA,2025-12-10 14:54:56
CBEA9,NOHTA26B,3,3,10,Default,0.33,0.0,44.01,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0S86B,5,5,15,Default,0.44,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0S86C,5,5,15,Default,0.3,0.0,20.09,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0SB8A,5,5,15,Default,0.16,0.0,21.26,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0SB8B,5,5,15,Default,0.17,0.0,21.08,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0SB8C,5,5,15,Default,0.18,0.0,21.31,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0SB9A,4,4,11,Default,0.17,0.0,29.26,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CB0SB9B,4,4,11,Default,0.15,0.0,29.25,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIR24B,4,4,11,Default,0.18,0.0,29.34,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIR24C,4,4,11,Default,0.23,0.0,28.03,PLANNED,NA,2025-12-10 14:54:56
CBEB0,CGMIR25A,4,4,11,Default,0.39,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A7QB,4,4,11,Default,0.2,0.0,29.07,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A7QC,5,5,14,Default,0.07,0.0,22.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A95A,2,2,10,Default,0.49,0.0,51.27,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A95B,3,3,10,Default,0.38,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A95C,3,3,10,Default,0.63,0.0,43.3,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A96A,2,2,10,Default,0.42,0.0,59.76,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A96B,5,5,15,Default,0.35,0.0,20.03,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1A96C,2,2,10,Default,0.49,0.0,51.26,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1P63B,4,4,11,Default,0.55,0.0,27.5,PLANNED,NA,2025-12-10 14:54:56
CBEB1,CB1P63C,4,4,11,Default,0.34,0.0,28.06,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z1KC,4,4,11,Default,0.2,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z59A,5,5,15,Default,0.56,0.0,21.29,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z59B,8,8,22,Default,0.33,0.0,13.9,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z59C,5,5,15,Default,0.48,0.0,21.34,PLANNED,NA,2025-12-10 14:54:56
DBE87,D87Z60A,5,5,14,Default,0.1,0.0,21.78,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88974B,5,5,15,Default,0.66,0.0,20.06,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88974C,4,4,11,Default,0.69,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88975A,6,6,16,Default,0.13,0.0,19.0,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88975B,9,9,25,Default,0.43,0.0,12.16,PLANNED,NA,2025-12-10 14:54:56
DBE88,D88975C,4,4,11,Default,0.4,0.0,28.9,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J40B,3,3,10,Default,0.39,0.0,36.73,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J40C,4,4,11,Default,0.52,0.0,28.3,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J70A,3,3,10,Default,0.33,0.0,36.22,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J70B,4,4,11,Default,0.16,0.0,29.26,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J70C,4,4,11,Default,0.52,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2J71A,3,3,10,Default,0.4,0.0,37.01,PLANNED,NA,2025-12-10 14:54:56
CBEC2,CC2O87A,3,3,10,Default,0.39,0.0,37.01,PLANNED,NA,2025-12-10 14:54:56
