LINK_ID,LINK_CODE,COST_CODE,VENDOR,CONTRACT,LINK_TYPE,BUCKET,LINK_CAPACITY,UNIT_COST_PER_MBPS_MONTHLY,PO_STATUS,SITECODE,OLD_SITECODE,SITE_NAME,PHASE,ORIGIN,HO_SITECODE,HO_SITE_NAME,REGION,INTERNAL_REMARKS,CEP_EXECUTION_DATE,POP_STATUS,LOCK_IN_CEP_POP_REMARKS,EXPIRE_DATE,TERMINATION_DATE,TERMINATION_STATUS,CLUSTER_NAME_CEP,PAT_DATE,PAT_STATUS,LAST_INVOICE,LOCK_IN_STATUS,FIBER_MASTER_PLAN,EFFECTIVE_START_TIME,EFFECTIVE_END_TIME,IS_CURRENT,USER
100647,FHL10613,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXUKH51,,"Palong Khali_2,Ukhia",MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,4/25/2024,Completed,1-May,NA,Spur,5/25/2025,1/1/1970,1,abc
100648,FHL10614,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXUKH43,,Balukhali Refugee Camp_COW_2,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,3/31/2024,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100649,FHL10615,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXTKN32,,Acharbonia,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,3/28/2024,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100650,FHL10616,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXTKN03,,Hnila_Bazar,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,3/17/2025,Lock in, , ,1/1/1970,, ,3/31/2024,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100651,FHL10617,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,500,75,Yes,CXTKN79,,Musoni Camp Extended_Temp,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,3/28/2024,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100652,FHL10618,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXUKH01,,Ukhia_BTTB,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,3/31/2024,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100653,FHL10619,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXTKN23,,Teknaf3,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,3/28/2024,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100654,FHL10620,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXTKN63,,Haji Saleh Market,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,Not on aired yet,Completed,1-May,Not on aired yet,Ring,5/25/2025,1/1/1970,1,abc
100655,FHL10621,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXTKN65,,Leda Refugee Camp_Temp,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,4/25/2024,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100656,FHL10622,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXUKH10,,Alimura,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,4/25/2024,Completed,1-May,NA,Ring,5/25/2025,1/1/1970,1,abc
100657,FHL10623,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,400,75,Yes,CXTKN37,,Kharangkhali,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, , ,1/1/1970,, ,4/25/2024,Completed,1-May,NA,Ring,5/25/2025,1/1/1970,1,abc
100658,FHL10624,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,300,75,Yes,CXUKH1N,,"Palong Khali 16, Ukhia",MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",, ,,, , ,1/1/1970,, ,Not on aired yet,Completed,1-May,Not on aired yet,NA,5/25/2025,1/1/1970,1,abc
100659,FHL10625,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,300,75,Yes,CXUKH1P,,"Palong Khali 18, Ukhia",MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",, ,,, , ,1/1/1970,, ,Not on aired yet,Completed,1-May,Not on aired yet,NA,5/25/2025,1/1/1970,1,abc
100660,FHL10626,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,300,75,Yes,CXUKH1Q,,"Palong Khali 19, Ukhia",MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",, ,,, , ,1/1/1970,, ,Not on aired yet,Completed,1-May,Not on aired yet,NA,5/25/2025,1/1/1970,1,abc
100661,FHL10627,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,440,75,Yes,CGRNG36,,Adhur_Para,MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong North, ,,, , ,1/1/1970,, ,3/31/2024,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100662,FHL10628,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,300,75,Yes,CXUKH1Z,,"Palong Khali 27, Ukhia",MIMO Project_2024,Robi,CXSDR34,"General Hospital,Cox's",, ,,, , ,1/1/1970,, ,Not on aired yet,Completed,1-May,Not on aired yet,NA,5/25/2025,1/1/1970,1,abc
100663,FHL10637,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,200,75,Yes,DHGULAG,,Muskan Tower_Gulshan WIC_IBS,IBS_2024,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,3/31/2024,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100664,FHL10757,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,100,75,Yes,DHGULAL,,GE International inc_IBS,IBS_2024,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,,1/1/1970,,,7/15/2024,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100665,FHL10758,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,100,75,Yes,DHBDDT0,,Index Agro_IBS_Reloc,IBS_2024,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,,1/1/1970,,,6/3/2024,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100666,FHL10760,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,150,75,Yes,DHTIAC4,,Augmedix BD_Rahman’s Regnum Centre_IBS,IBS_2024,Robi,GPSDRO5,Dhaka3,Dhaka Metro, ,,, ,,1/1/1970,,,6/2/2024,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100667,FHL10761,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,150,75,Yes,DHGULAK,,Gulshan Club Limited_IBS,IBS_2024,Robi,GPSDR34,Pubail land 75m,, ,,, ,,1/1/1970,,,,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100668,FHL10762,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,250,75,Yes,CXUKH2B,,Bay Watch Resort_IBS,IBS_2024,Robi,CXSDR34,"General Hospital,Cox's",Chittagong South, ,,, ,,1/1/1970,,,6/5/2024,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100669,FHL10765,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,100,75,Yes,DHGULAM,, ,IBS_2024,Robi,GPSDR05,Joydebpur,, ,,, ,,1/1/1970,,,,Completed,1-May,NA,NA,5/25/2025,1/1/1970,1,abc
100670,FHL11098,FHL*Robi-LP-001358-5*LM*1,FHL,Robi-LP-001358-5,LM,1,200,75,Yes,DHBNS98,,Mali Tola Road,New Rollout_2024,Robi,GPSDR34,,Dhaka South, ,,, ,,1/1/1970,,,9/17/2024,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100793,FHL04536,FHL*ROBI-TH-LP-230030*BH*1,FHL,ROBI-TH-LP-230030,BH,1,640,165,Yes,HGCNR01,,Chunarughat,Padma_Pinnacle_P1,Robi,SYBLG04,Kurua BKB 75m,Sylhet South, ,,, , ,1/1/1970,, ,2/11/2020,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100798,FHL04550,FHL*ROBI-TH-LP-230030*BH*1,FHL,ROBI-TH-LP-230030,BH,1,400,165,Yes,CGBLK06,,Chor_Khidirpur,Padma_Pinnacle_P1,Robi,CGCDG41,Bahaddarhat,Chittagong Outer, ,,, , ,1/1/1970,, ,2/17/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100799,FHL04554,FHL*ROBI-TH-LP-230030*BH*1,FHL,ROBI-TH-LP-230030,BH,1,400,165,Yes,FNCGL22,,Nikunjara2,Padma_Pinnacle_P1,Robi,CMSDR01,Alekharchar,Noakhali, ,,, ,10/14/2024,1/1/1970,, ,2/25/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100801,FHL05224,FHL*ROBI-TH-LP-230030*BH*1,FHL,ROBI-TH-LP-230030,BH,1,800,165,Yes,CGRZN37,,Goschi Bazar,Padma_Pinnacle_P3,Robi,CGCDG41,Bahaddarhat,Chittagong North, ,,, ,3/7/2024,1/1/1970,,CG North,6/23/2020,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100802,FHL05227,FHL*ROBI-TH-LP-230030*BH*1,FHL,ROBI-TH-LP-230030,BH,1,550,165,Yes,CGCDG27,,Bus Terminal 2,Padma_Pinnacle_P3,Robi,CGCDG41,Bahaddarhat,Chittagong Metro, ,,, ,9/1/2024,1/1/1970,, ,4/9/2020,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100806,FHL01365,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,300,86,Yes,BOSDR08,,Namajgarh,Phase#1,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,12/9/2013,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100807,FHL01367,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,130,86,Yes,BOSDR10,,Bogra CC_Micro,Phase#1,Robi,BOSJP02,Bogra Backbone 75m,Bogra, ,,, , ,1/1/1970,, ,10/26/2013,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100808,FHL01410,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,300,86,Yes,CGHTZ63,,Hathazari7,2G,Robi,DHMJH23,Eunoos Center,Chittagong North, ,,, ,4/23/2021,1/1/1970,, ,2/8/2011,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100809,FHL01490,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,670,86,Yes,CMSDR29,,Comilla Cant. Gate,2G,Robi,CMSDR01,Alekharchar,Comilla, ,,, ,11/14/2024,1/1/1970,, ,7/29/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100810,FHL01540,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,780,86,Yes,DHADB02,,Adabor,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,10/26/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100811,FHL01542,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,170,86,Yes,DHADB04,,Nobodoy_Housing,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,10/26/2013,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100812,FHL01545,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHADB07,,Japan_Garden_City_IBS,Phase#4B,Robi,DHTEJ15,FEROZ,Dhaka Metro, ,,, , ,1/1/1970,, ,3/24/2011,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100813,FHL01551,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,470,86,Yes,DHAPT07,,Uttara Sec 1,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,,, ,9/15/2020,1/1/1970,, ,12/8/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100814,FHL01554,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHAPT10,,Uttara Womens Medical Coll_IBS,Phase#4B,Robi,DHUTT04,Mascot,Dhaka North, ,,, , ,1/1/1970,, ,2/1/2011,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100815,FHL01555,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,300,86,Yes,DHAPT11,,Hazrat Shahjalal Int Airpor_IBS,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,,, ,4/5/2019,1/1/1970,, ,11/11/2013,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100816,FHL01559,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,175,86,Yes,DHBDD02,,Kuril,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, ,2/20/2025,1/1/1970,, ,12/31/2013,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100817,FHL01561,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,570,86,Yes,DHBDD06,,East Badda,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,12/9/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100818,FHL01562,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,350,86,Yes,DHBDDG2,DHBDD07,Merul Badda_Reloc,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,12/13/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100819,FHL01563,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,180,86,Yes,DHBDD08,,North Badda,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,10/8/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100820,FHL01564,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,220,86,Yes,DHBDD11,,Kalachanpur,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, , ,1/1/1970,, ,12/23/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100821,FHL01568,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,660,86,Yes,DHBDDC1,DHBDD17,GM BARI_Reloc_Airtel,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,12/15/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100822,FHL01569,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,175,86,Yes,DHBDD18,,Bashundhara_Block_C,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,12/13/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100823,FHL01570,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,400,86,Yes,DHBDD19,,South_Badda,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,2/26/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100824,FHL01571,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,200,86,Yes,DHBDD21,,Bashundhara_Block_A,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka North, ,,, , ,1/1/1970,, ,12/24/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100825,FHL01573,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,360,86,Yes,DHBDD29,,Badda Link Road,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, ,12/20/2024,1/1/1970,, ,12/13/2013,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100826,FHL01574,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,200,86,Yes,DHBDD30,,"Adarsha Nagar,Badda",Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,11/9/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100827,FHL01576,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,660,86,Yes,DHBDD32,,North Badda 2,Phase#4B,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, ,2/20/2025,1/1/1970,, ,12/31/2013,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100828,FHL01577,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,370,86,Yes,DHBDD33,,Bashundhara Block F_Relocation,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,12/15/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100829,FHL01578,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,560,86,Yes,DHBDD34,,Kalachandpur 2,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, , ,1/1/1970,, ,4/23/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100830,FHL01579,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,600,86,Yes,DHBDD35,,SATARKUL,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, , ,1/1/1970,, ,3/12/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100831,FHL01580,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,175,86,Yes,DHBDD36,,Basundhara BLK G,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, , ,1/1/1970,, ,5/22/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100832,FHL01581,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,200,86,Yes,DHBDD37,,"NSU Campus, Bashundhara",Phase#1,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, ,9/19/2023,1/1/1970,, ,11/3/2013,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100833,FHL01582,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,340,86,Yes,DHBDD44,,Jamuna Future Park_IBS,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, , ,1/1/1970,, ,5/22/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100834,FHL01583,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,150,86,Yes,DHBDD63,,Bishtee Nirupama,2G,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, ,12/20/2024,1/1/1970,, ,6/4/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100835,FHL01584,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,340,86,Yes,DHBDD68,,Jharnadhara,2G,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, ,2/20/2025,1/1/1970,, ,3/18/2015,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100836,FHL01585,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,230,86,Yes,DHBDD78,,Joarshahara_Reloc,Phase#1,Robi,DHUTT04,Mascot,Dhaka Metro, ,,, ,7/15/2020,1/1/1970,, ,12/8/2018,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100837,FHL01586,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHBDD82,,IBS_AJ Heights,Phase#3,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, , ,1/1/1970,, ,11/15/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100838,FHL01587,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,200,86,Yes,DHBDD87,,Joar Shahara 2_Reloc,Phase#2,Robi,DHGUL58,Uday Tower,Dhaka West, ,,, , ,1/1/1970,, ,7/2/2017,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100839,FHL01591,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,150,86,Yes,DHBDDD6,,R B Group(Walton) Head Office,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,9/27/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100840,FHL01592,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHBDDD7,,R B Group(Walton) Residence Quarter,Single Lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,,, ,4/23/2021,1/1/1970,, ,3/3/2021,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100841,FHL01594,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,100,86,Yes,DHCNT11,,Hotel Radisson IBS,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka West, ,,, , ,1/1/1970,, ,2/24/2014,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100842,FHL01596,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,130,86,Yes,DHCNT14,,Lane 20 New DOHS,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka West, ,,, , ,1/1/1970,, ,10/8/2013,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100843,FHL01597,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,250,86,Yes,DHCNT93,DHCNT18,Lane 5_DOHS Baridhara_reloc,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka West, ,,, , ,1/1/1970,, ,11/9/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100844,FHL01604,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,200,86,Yes,DHDHN01,,Dhanmondi,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,1/20/2025,1/1/1970,, ,10/13/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100845,FHL01605,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,150,86,Yes,DHDHN02,,KalaBagan,Phase#2,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, , ,1/1/1970,, ,3/18/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100846,FHL01607,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,280,86,Yes,DHDHN04,,Dhanmondi 2,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,12/20/2024,1/1/1970,, ,10/13/2014,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100847,FHL01608,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,400,86,Yes,DHDHN05,,Kathalbagan,Phase#3,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, , ,1/1/1970,, ,11/9/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100848,FHL01609,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,600,86,Yes,DHDHN06,,Dhanmondi_Road_5,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, ,1/20/2025,1/1/1970,, ,11/9/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100849,FHL01612,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,270,86,Yes,DHDHN09,,Dhanmondi_Rd11,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,4/5/2019,1/1/1970,, ,10/7/2013,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100850,FHL01614,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,280,86,Yes,DHDHN11,,Rayer_Bazar,Phase#1,Robi,DHGUL58,Uday Tower,Dhaka Metro, ,,, ,12/20/2024,1/1/1970,, ,10/7/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100851,FHL01616,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,300,86,Yes,DHDHN13,,Metro_Shopping_Mall,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,12/20/2024,1/1/1970,, ,10/8/2013,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100852,FHL01617,FHL*ROBI-TH-LP-230030*LM*1,FHL,ROBI-TH-LP-230030,LM,1,290,86,Yes,DHDHN14,,Sonatongarh,Phase#1,Robi,GPSDR34,Pubail land 75m,Dhaka Metro, ,,, ,1/20/2025,1/1/1970,, ,12/11/2013,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
