BSC,CELL,THRAV_P,THRVP_P,THRDV_P,THRAV_C,THRVP_C,THRDV_C,RULES_APPLIED,MaxTi,MaxCong,MaxTch,DATA_OF,ENM,COMMAND,EXECUTION,LOG,EXECUTION_TIME
DBEC3,CMBRC24C,3,3,10,3,3,9,Default,0.54,0.0,35.2,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WU7B,8,8,22,8,8,23,Default,0.27,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4WU7C,8,8,22,8,8,23,Default,0.28,0.0,13.82,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ53C,8,8,24,25,25,49,Default,0.65,0.0,12.63,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ57A,3,3,10,3,3,7,Default,0.4,0.0,44.88,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ57B,2,2,10,2,2,6,Default,0.45,0.0,52.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5342A,3,3,10,3,3,9,Default,0.33,0.0,37.1,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5G09A,5,5,14,5,5,15,Default,0.32,0.0,21.6,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5G09C,5,5,14,5,5,15,Default,0.2,0.0,21.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5WT6A,8,8,23,23,23,46,Default,0.52,0.0,13.43,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6204C,2,2,10,2,2,5,Default,0.9,0.0,68.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6223A,3,3,10,3,3,7,Default,0.52,0.0,44.7,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6223B,4,4,11,11,11,21,Default,0.35,0.0,29.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6299A,2,2,10,2,2,6,Default,0.72,0.0,52.51,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6299C,2,2,10,2,2,6,Default,0.67,0.0,52.43,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZ22C,3,3,10,3,3,9,Default,0.41,0.0,36.8,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZ23A,2,2,10,2,2,6,Default,0.43,0.0,52.38,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZ23B,3,3,10,3,3,7,Default,0.63,0.0,44.13,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKDC2B,8,8,22,8,8,23,Default,0.24,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKDD4A,3,3,10,3,3,9,Default,0.42,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGSKDD4B,11,11,21,4,4,11,Cong: >0-2,0.52,0.14,29.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4A16A,4,4,11,12,12,23,Default,0.57,0.0,28.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4XU9C,5,5,15,6,6,17,Default,0.28,0.0,21.25,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4XX8B,5,5,14,5,5,15,Default,0.15,0.0,21.51,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4XX8C,2,2,10,6,6,12,Default,0.33,0.0,52.41,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZB0C,2,2,10,3,3,7,Default,0.36,0.0,52.72,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5846A,3,3,10,3,3,9,Default,0.2,0.0,33.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5846B,5,5,14,5,5,15,Default,0.23,0.0,21.6,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5H70A,3,3,10,3,3,9,Default,0.29,0.0,37.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5H70C,5,5,14,5,5,15,Default,0.28,0.0,21.8,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5H79A,3,3,10,3,3,9,Default,0.24,0.0,35.51,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5YH8B,5,5,14,5,5,15,Default,0.36,0.0,21.46,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5YH9B,5,5,15,6,6,16,Default,0.53,0.0,20.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6490A,5,5,14,5,5,15,Default,0.22,0.0,21.74,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6490B,3,3,10,3,3,7,Default,0.47,0.0,44.31,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6490C,3,3,10,3,3,7,Default,0.63,0.0,44.29,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6O27A,5,5,15,15,15,29,Default,0.4,0.0,21.29,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6O27B,11,11,21,4,4,11,Cong: >0-2,0.56,0.15,29.05,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6O37A,2,2,10,3,3,9,Default,0.41,0.0,51.54,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6O37B,2,2,10,2,2,6,Default,0.63,0.0,52.36,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6O37C,3,3,10,3,3,7,Default,0.29,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6O88A,3,3,10,3,3,9,Default,0.22,0.0,37.19,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2XW5B,5,5,15,15,15,29,Default,0.3,0.0,21.12,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2XW5C,5,5,14,5,5,15,Default,0.26,0.0,21.49,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMCND03A,2,2,10,2,2,6,Default,0.21,0.0,51.59,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMCND03B,3,3,10,3,3,7,Default,0.14,0.0,44.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPKCH02C,3,3,10,3,3,7,Default,0.37,0.0,43.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPKCH04A,3,3,10,3,3,9,Default,0.38,0.0,35.77,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPKCH04B,3,3,10,3,3,7,Default,0.18,0.0,47.89,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPUMT03A,3,3,10,2,2,6,Default,0.49,0.0,47.74,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPUMT03B,3,3,10,3,3,7,Default,0.53,0.0,45.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPUMT03C,2,2,10,2,2,6,Default,0.52,0.0,51.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPUMT07B,3,3,10,3,3,7,Default,0.13,0.0,39.76,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPUMT07C,3,3,10,3,3,7,Default,0.35,0.0,44.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3NT3B,8,8,22,5,5,14,Default,0.15,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3U71B,8,8,23,3,3,9,Default,0.27,0.0,13.05,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3U71C,5,5,15,4,4,11,Default,0.32,0.0,21.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3V04A,5,5,15,3,3,9,Default,0.32,0.0,20.05,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3V04C,5,5,15,15,15,29,Default,0.29,0.0,21.06,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3V36A,5,5,15,4,4,11,Default,0.3,0.0,20.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3V36B,5,5,15,4,4,11,Default,0.34,0.0,21.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3V36C,4,4,11,3,3,7,Default,0.38,0.0,28.95,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,DA4ZX1C,4,4,11,11,11,21,Default,0.19,0.0,29.12,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,FNSDRJ6A,4,4,11,15,10,100,Default,0.14,0.0,29.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,FNSDRJ6B,4,4,11,15,10,100,Default,0.21,0.0,28.67,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,FNSDRJ6C,4,4,11,15,10,100,Default,0.18,0.0,28.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,CMCDGE6A,4,4,11,15,10,100,Default,0.15,0.0,29.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,CMCDGE6B,4,4,11,15,10,100,Default,0.27,0.0,29.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5A2HB,4,4,11,4,4,12,Default,0.48,0.0,27.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2TA7A,4,4,11,11,11,21,Default,0.28,0.0,29.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2TA7B,5,5,15,15,15,30,Default,0.3,0.0,20.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5NQ1C,4,4,10,15,15,29,Default,0.07,0.0,30.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5NQ4A,5,5,14,15,15,29,Default,0.12,0.0,21.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5NQ4B,5,5,14,5,5,15,Default,0.32,0.0,21.61,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5NQ4C,5,5,14,5,5,15,Default,0.07,0.0,22.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0YR7B,5,5,15,16,16,31,Default,0.25,0.0,20.05,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC13C,6,6,16,4,4,12,Default,0.39,0.0,19.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC14A,5,5,15,4,4,11,Default,0.3,0.0,20.09,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC14C,5,5,15,4,4,11,Default,0.26,0.0,20.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC15A,8,8,23,4,4,11,Default,0.2,0.0,13.38,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC15B,4,4,11,3,3,9,Default,0.34,0.0,28.59,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC25A,5,5,15,4,4,11,Default,0.4,0.0,21.03,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC25C,3,3,10,2,2,6,Default,0.67,0.0,36.54,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC33B,8,8,22,8,8,23,Default,0.14,0.0,14.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3T29A,5,5,15,3,3,9,Default,0.28,0.0,21.19,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3T29B,4,4,11,3,3,7,Default,0.32,0.0,28.05,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3T29C,3,3,10,2,2,6,Default,0.28,0.0,37.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZ58C,3,3,10,3,3,9,Default,0.27,0.0,37.1,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN64A,2,2,10,2,2,5,Default,0.58,0.0,66.88,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN64C,3,3,10,3,3,7,Default,0.33,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN70A,2,2,10,2,2,6,Default,0.43,0.0,52.58,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN70B,3,3,10,3,3,9,Default,0.34,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGRZN70C,3,3,10,3,3,9,Default,0.34,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5N05A,3,3,10,3,3,7,Default,0.56,0.0,44.56,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5N05B,15,15,30,5,5,15,"Ti: 1-1.1, Cong: >0-2 (Cg)",1.02,0.12,20.23,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6301A,2,2,10,2,2,6,Default,0.42,0.0,52.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6B00A,3,3,10,3,3,7,Default,0.31,0.0,44.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6B00B,3,3,10,3,3,7,Default,0.65,0.0,44.52,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6B00C,50,50,100,2,2,6,"Ti: 1.5-100, Cong: 10+ (Cg)",2.92,47.98,16.24,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6B09C,2,2,10,2,2,6,Default,0.63,0.0,52.3,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6B12A,2,2,10,2,2,5,Default,0.58,0.0,52.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6B12B,3,3,10,3,3,9,Default,0.5,0.0,37.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6J91A,3,3,10,3,3,7,Default,0.28,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6WO1B,5,5,14,5,5,15,Default,0.21,0.0,21.44,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4A19A,5,5,15,16,16,31,Default,0.53,0.0,20.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CB4A19C,3,3,10,6,6,11,Default,0.34,0.0,43.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZB2A,5,5,14,5,5,15,Default,0.2,0.0,21.51,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZB2C,5,5,14,5,5,15,Default,0.15,0.0,21.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB4,CGHTZC7B,5,5,14,5,5,15,Default,0.12,0.0,21.76,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5036A,3,3,10,3,3,7,Default,0.54,0.0,39.1,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5036B,3,3,10,3,3,9,Default,0.46,0.0,36.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5036C,3,3,10,3,3,9,Default,0.28,0.0,37.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5043A,5,5,14,5,5,15,Default,0.44,0.0,21.54,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5H79C,10,10,20,3,3,9,Ti: 1-1.1,1.0,0.0,35.99,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5H84A,3,3,10,3,3,7,Default,0.94,0.0,44.12,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5H84B,3,3,10,3,3,7,Default,0.88,0.0,43.8,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5N61C,5,5,14,5,5,15,Default,0.1,0.0,21.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5N62C,5,5,14,5,5,15,Default,0.23,0.0,21.6,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB5,CB5N67A,5,5,14,5,5,15,Default,0.2,0.0,21.79,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6547C,5,5,14,5,5,15,Default,0.27,0.0,21.46,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6550A,2,2,10,2,2,6,Default,0.56,0.0,58.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6F12A,3,3,10,3,3,9,Default,0.38,0.0,37.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB6,CB6F12C,3,3,10,3,3,7,Default,0.3,0.0,44.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZA4B,4,4,11,2,2,6,Default,0.1,0.0,29.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZA4C,3,3,10,3,3,7,Default,0.33,0.0,44.62,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEB3,CGHTZA8C,3,3,10,3,3,9,Default,0.31,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5MX7C,40,40,80,5,5,15,Cong: 5-10,0.23,5.62,21.57,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5N01A,3,3,10,3,3,9,Default,0.32,0.0,36.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5N01B,3,3,10,3,3,7,Default,0.16,0.0,44.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5N01C,3,3,10,3,3,9,Default,0.25,0.0,35.58,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMCND03C,3,3,10,3,3,9,Default,0.3,0.0,35.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMCND06A,2,2,10,6,6,12,Default,0.26,0.0,52.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMCND06C,2,2,10,2,2,6,Default,0.37,0.0,51.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMDKN27C,3,3,10,3,3,9,Default,0.33,0.0,36.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMDKN31B,3,3,10,3,3,8,Default,0.54,0.0,44.16,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMDKN31C,5,5,15,6,6,16,Default,0.23,0.0,21.32,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CMDKN32A,3,3,10,3,3,7,Default,0.87,0.0,44.27,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,CPUMT12A,2,2,10,2,2,6,Default,0.53,0.0,59.23,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3AB4A,5,5,15,4,4,11,Default,0.32,0.0,21.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3AB4B,8,8,23,4,4,11,Default,0.26,0.0,13.26,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3AB4C,15,15,29,4,4,11,Cong: >0-2,0.94,0.15,21.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3B52A,4,4,11,3,3,9,Default,0.28,0.0,29.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3NG2C,5,5,15,4,4,11,Default,0.45,0.0,21.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA3,DA3V83A,5,5,14,5,5,15,Default,0.26,0.0,21.51,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,CA4769A,4,4,11,4,4,12,Default,0.22,0.0,28.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,CA4769C,3,3,10,3,3,7,Default,0.16,0.0,44.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,CA4778A,3,3,10,3,3,9,Default,0.27,0.0,37.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,CA4778B,3,3,10,3,3,9,Default,0.16,0.0,37.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,CA4778C,3,3,10,3,3,7,Default,0.25,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA4,CA4780B,3,3,10,3,3,9,Default,0.29,0.0,35.58,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5A3KB,11,11,21,4,4,11,Cong: >0-2,0.24,1.3,29.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5A4WA,3,3,10,9,9,17,Default,0.68,0.0,36.03,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5EB1B,5,5,14,5,5,15,Default,0.15,0.0,21.68,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5F23B,3,3,10,3,3,9,Default,0.18,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2YT6C,4,4,10,4,4,11,Default,0.04,0.0,30.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2YT7A,8,8,23,8,8,24,Default,0.25,0.0,13.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2YT7B,8,8,22,8,8,23,Default,0.17,0.0,13.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2YT7C,8,8,23,23,23,46,Default,0.22,0.0,13.31,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC15C,5,5,15,4,4,11,Default,0.23,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,CMBRC16A,40,40,80,3,3,9,Ti: 1.3-1.5,1.39,0.0,35.42,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3I12A,3,3,10,3,3,7,Default,0.36,0.0,35.17,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3I12B,8,8,22,5,5,14,Default,0.2,0.0,13.9,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3I12C,4,4,11,3,3,7,Default,0.43,0.0,29.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3MJ2A,4,4,11,15,15,29,Default,0.17,0.0,29.44,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3MJ2B,4,4,11,11,11,21,Default,0.24,0.0,29.08,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3MJ2C,4,4,11,15,15,29,Default,0.14,0.0,29.52,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3TF6B,8,8,23,5,5,15,Default,0.24,0.0,13.23,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEC3,DC3YR1A,8,8,24,24,24,47,Default,0.34,0.0,13.03,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0161A,50,50,100,2,2,5,"Ti: 1.5-100, Cong: >0-2 (Ti)",1.88,0.06,66.68,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0161B,2,2,10,2,2,6,Default,0.66,0.0,50.75,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0161C,50,50,100,3,3,7,"Ti: 1.5-100, Cong: 10+ (Cg)",2.42,29.66,43.52,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA0,DA0222A,2,2,10,3,3,7,Default,0.35,0.0,51.5,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
