BSC,CELL,max ti,Max_Cong,Max Tch,Insert_DATE,ENM
DBE87,D87A79B,0.24,0,14,12/10/2025 14:54,DHK
DBE87,D87A79C,0.47,0,20.35,12/10/2025 14:54,DHK
DBE87,D87A84A,0.12,0,14,12/10/2025 14:54,DHK
DBE87,D87A84B,0.31,0,27.73,12/10/2025 14:54,DHK
DBE87,D87FL8C,2.31,18.86,42.82,12/10/2025 14:54,DHK
DBE87,D87G13B,0.35,0,28.01,12/10/2025 14:54,DHK
DBE88,D88257C,0.67,0,20.02,12/10/2025 14:54,DHK
DBE88,D88258A,0.96,0,19.56,12/10/2025 14:54,DHK
DBE88,D88258B,0.43,0,20,12/10/2025 14:54,DHK
DBE88,D88258C,0.56,0,35.79,12/10/2025 14:54,DHK
DBE88,D88309A,0.33,0,13.89,12/10/2025 14:54,DHK
DBE88,D88309B,0.29,0,13.85,12/10/2025 14:54,DHK
DBE88,D88DLXA,0.27,0,13.14,12/10/2025 14:54,DHK
DBE88,D88DLXC,0.37,0,13.18,12/10/2025 14:54,DHK
DBE88,D88DMAA,0.37,0,13.01,12/10/2025 14:54,DHK
DBE88,D88DMAB,0.17,0,13.48,12/10/2025 14:54,DHK
DBE88,D88DMAC,0.68,0,12.9,12/10/2025 14:54,DHK
DBE88,D88DMMA,0.53,0,29.01,12/10/2025 14:54,DHK
DBE88,D88DMMB,0.42,0,29.03,12/10/2025 14:54,DHK
DBE88,D88IO3B,0.3,0,13.73,12/10/2025 14:54,DHK
DBE50,D50COYA,0.18,0,12.34,12/10/2025 14:54,DHK
DBE50,D50COYB,0.25,0,12.34,12/10/2025 14:54,DHK
DBE50,D50COYC,0.19,0,12.65,12/10/2025 14:54,DHK
DBE50,D50COZC,0.18,0,13.67,12/10/2025 14:54,DHK
DBE50,D50CPCA,0.32,0,12.8,12/10/2025 14:54,DHK
DBE50,D50DAEB,0.31,0,13,12/10/2025 14:54,DHK
DBE04,D04HM6C,0.59,0,20.07,12/10/2025 14:54,DHK
DBE04,D04HO7A,0.32,0,12.79,12/10/2025 14:54,DHK
DBE04,D04JI8G,0.12,0,13.85,12/10/2025 14:54,DHK
DBE04,D04JI9A,0.49,0,27.9,12/10/2025 14:54,DHK
DBE04,D04JI9B,0.66,0,27.54,12/10/2025 14:54,DHK
DBE04,D04ZH6A,0.2,0,12.59,12/10/2025 14:54,DHK
DBE04,D04ZH6B,0.38,0,12.08,12/10/2025 14:54,DHK
DBE04,DHDHMA1A,1.72,0.15,18.48,12/10/2025 14:54,DHK
DBE04,DHDHMA1B,0.31,0,13.06,12/10/2025 14:54,DHK
DBE04,DHDHMA1C,1.5,0,19.15,12/10/2025 14:54,DHK
DBE04,DHDHMA4A,0.2,0,13.16,12/10/2025 14:54,DHK
DBE04,DHDHMA4B,0.45,0,13.02,12/10/2025 14:54,DHK
DBE69,D69YL2C,0.24,0,20.17,12/10/2025 14:54,DHK
DBE69,D69YL3A,0.42,0,28,12/10/2025 14:54,DHK
DBE69,D69YL3C,0.22,0,13.76,12/10/2025 14:54,DHK
DBE69,D69YL4A,0.41,0,28,12/10/2025 14:54,DHK
DBE76,D76157D,0.69,0,20.95,12/10/2025 14:54,DHK
DBE76,D76CS1B,0.25,0,13.26,12/10/2025 14:54,DHK
DBE76,D76DIPA,0.57,0,13,12/10/2025 14:54,DHK
DBE76,D76DIPB,0.12,0,21.37,12/10/2025 14:54,DHK
DBE76,D76DIPC,0.39,0,13.07,12/10/2025 14:54,DHK
DBE69,D69723C,0.39,0,20.03,12/10/2025 14:54,DHK
DBE69,D69751B,0.43,0,27.58,12/10/2025 14:54,DHK
DBE69,D69752A,0.37,0,20.02,12/10/2025 14:54,DHK
DBE69,D69HS5A,0.81,0,35.9,12/10/2025 14:54,DHK
DBE69,D69HS5C,0.47,0,36,12/10/2025 14:54,DHK
DBE69,D69I56A,0.63,0,35.91,12/10/2025 14:54,DHK
DBE69,D69SU9B,0.49,0,12.02,12/10/2025 14:54,DHK
DBE69,D69SZ4A,0.31,0,20.11,12/10/2025 14:54,DHK
DBE69,D69Y61A,0.36,0,12.06,12/10/2025 14:54,DHK
DBE69,D69Y61B,0.33,0,12.14,12/10/2025 14:54,DHK
DBE69,D69Y62A,0.28,0,12.29,12/10/2025 14:54,DHK
DBE76,D76917B,0.31,0,12.54,12/10/2025 14:54,DHK
DBE76,D76918A,0.34,0,21.47,12/10/2025 14:54,DHK
DBE76,D76918B,0.2,0,21.76,12/10/2025 14:54,DHK
DBE87,D87DAQB,0.3,0,21.54,12/10/2025 14:54,DHK
DBE87,D87DAQC,0.3,0,13.95,12/10/2025 14:54,DHK
DBE87,D87KE0B,0.74,0,20.08,12/10/2025 14:54,DHK
DBE87,D87KE0C,0.54,0,28.02,12/10/2025 14:54,DHK
DBE87,D87KE3A,0.18,0,21.4,12/10/2025 14:54,DHK
DBE87,D87KE3C,0.59,0,21.3,12/10/2025 14:54,DHK
DBE87,D87KE6A,0.62,0,36.4,12/10/2025 14:54,DHK
DBE87,D87KE6B,0.3,0,21.54,12/10/2025 14:54,DHK
DBE88,D88A62C,0.29,0,21.17,12/10/2025 14:54,DHK
DBE88,D88A63A,0.34,0,13.5,12/10/2025 14:54,DHK
DBE88,D88A63B,0.25,0,13.76,12/10/2025 14:54,DHK
DBE88,D88A73A,0.38,0,20.04,12/10/2025 14:54,DHK
DBE88,D88CLFA,0.23,0,21.85,12/10/2025 14:54,DHK
DBE88,D88CLFB,0.48,0,13.13,12/10/2025 14:54,DHK
DBE88,D88I80B,0.42,0,20,12/10/2025 14:54,DHK
DBE88,D88I80C,0.23,0,20.03,12/10/2025 14:54,DHK
DBE88,D88LX1C,0.37,0,13.33,12/10/2025 14:54,DHK
DBE88,D88MA0B,1.65,11.02,19.05,12/10/2025 14:54,DHK
DBE94,D94E51A,0.28,0,51.79,12/10/2025 14:54,DHK
DBE94,D94E51B,0.37,0,36.31,12/10/2025 14:54,DHK
DBE94,D94E51C,0.22,0,44.06,12/10/2025 14:54,DHK
DBE94,D94E66A,0.26,0,46.35,12/10/2025 14:54,DHK
DBE86,D86LM3D,0.56,0,13.84,12/10/2025 14:54,DHK
DBE86,D86LT5A,0.43,0,30.78,12/10/2025 14:54,DHK
DBE87,D87G13C,0.23,0,13.85,12/10/2025 14:54,DHK
DBE87,D87G61A,0.49,0,20.02,12/10/2025 14:54,DHK
DBE87,D87G61B,0.5,0,26.85,12/10/2025 14:54,DHK
DBE87,D87G61C,0.6,0,27.95,12/10/2025 14:54,DHK
DBE87,D87NM2C,0.06,0,23.98,12/10/2025 14:54,DHK
DBE87,D87NO4B,0.36,0,21.13,12/10/2025 14:54,DHK
DBE88,D88309C,0.18,0,13.95,12/10/2025 14:54,DHK
DBE88,D88345A,0.57,0,49.58,12/10/2025 14:54,DHK
DBE88,D88A92C,0.36,0,21.19,12/10/2025 14:54,DHK
DBE88,D88A93C,0.26,0,28.08,12/10/2025 14:54,DHK
DBE88,D88AABB,0.34,0,13.23,12/10/2025 14:54,DHK
DBE88,D88IO4A,0.25,0,13.68,12/10/2025 14:54,DHK
DBE88,D88IO4B,0.05,0,14,12/10/2025 14:54,DHK
DBE88,D88IO4C,0.35,0,21.03,12/10/2025 14:54,DHK
DBE88,D88J67B,1.49,0.93,33.43,12/10/2025 14:54,DHK
DBE88,D88J67C,0.29,0,12.65,12/10/2025 14:54,DHK
DBE88,D88MB1C,0.24,0,14,12/10/2025 14:54,DHK
DBE88,D88MB2A,0.18,0,21.79,12/10/2025 14:54,DHK
DBE88,D88MB2B,0.34,0,13.23,12/10/2025 14:54,DHK
DBE50,D50DAFB,0.84,0,13.27,12/10/2025 14:54,DHK
DBE50,D50DAFC,1.43,0,20.75,12/10/2025 14:54,DHK
DBE50,D50DAGA,0.15,0,13,12/10/2025 14:54,DHK
DBE50,D50DAGB,0.26,0,12.55,12/10/2025 14:54,DHK
DBE50,D50DAGC,0.47,0,12.08,12/10/2025 14:54,DHK
DBE50,D50F88C,0.18,0,12.33,12/10/2025 14:54,DHK
DBE50,D50F89A,0.39,0,12,12/10/2025 14:54,DHK
DBE04,D04N30A,0.78,0,19,12/10/2025 14:54,DHK
DBE04,D04N30B,0.13,0,22,12/10/2025 14:54,DHK
DBE04,D04N30C,0.5,0,35.98,12/10/2025 14:54,DHK
DBE04,D04NB3B,0.4,0,21.95,12/10/2025 14:54,DHK
DBE04,D04NC6L,0.2,0,13,12/10/2025 14:54,DHK
DBE05,D05388A,0.45,0,28.01,12/10/2025 14:54,DHK
DBE05,D05388B,0.42,0,20.02,12/10/2025 14:54,DHK
DBE76,D76158A,0.75,0,12.01,12/10/2025 14:54,DHK
DBE76,D76158B,1.12,0,27.19,12/10/2025 14:54,DHK
DBE76,D76158C,1.02,0,19.69,12/10/2025 14:54,DHK
DBE76,D76565B,0.48,0,12.22,12/10/2025 14:54,DHK
DBE76,D76586A,0.49,0,12.04,12/10/2025 14:54,DHK
DBE76,D76593A,0.35,0,12.84,12/10/2025 14:54,DHK
DBE76,D76DJPB,0.91,0,28.02,12/10/2025 14:54,DHK
DBE76,D76DJPC,0.3,0,21.67,12/10/2025 14:54,DHK
DBE76,D76DJQB,0.97,0,13.01,12/10/2025 14:54,DHK
DBE69,D69CNNC,0.55,0,13.05,12/10/2025 14:54,DHK
DBE69,D69CNZB,0.19,0,21.1,12/10/2025 14:54,DHK
DBE69,D69CONB,0.43,0,13.07,12/10/2025 14:54,DHK
DBE69,D69JT7G,0.21,0,12.51,12/10/2025 14:54,DHK
DBE69,D69JT8A,1.91,5.88,27.29,12/10/2025 14:54,DHK
DBE69,D69JT8B,0.77,0,20.17,12/10/2025 14:54,DHK
DBE69,D69JT8C,2.44,21.51,36.85,12/10/2025 14:54,DHK
DBE69,D69JT9B,0.83,0,35.48,12/10/2025 14:54,DHK
DBE69,D69O48B,0.21,0,20.49,12/10/2025 14:54,DHK
DBE69,D69O48C,0.31,0,12.39,12/10/2025 14:54,DHK
DBE69,D69ZG2A,0.59,0,21.14,12/10/2025 14:54,DHK
DBE69,D69ZG3A,0.24,0,20.89,12/10/2025 14:54,DHK
DBE76,D76BUWB,0.24,0,21.53,12/10/2025 14:54,DHK
DBE76,D76CVGC,0.12,0,13.95,12/10/2025 14:54,DHK
DBE87,D87TN5A,0.38,0,21.63,12/10/2025 14:54,DHK
DBE87,D87TN7A,0.22,0,12.54,12/10/2025 14:54,DHK
DBE87,D87TN7C,0.28,0,21.29,12/10/2025 14:54,DHK
DBE87,D87TT2A,0.45,0,27.44,12/10/2025 14:54,DHK
DBE88,D88CLHB,0.26,0,13.36,12/10/2025 14:54,DHK
DBE88,D88DBPB,0.49,0,29,12/10/2025 14:54,DHK
DBE88,D88DBPC,0.8,0,20.01,12/10/2025 14:54,DHK
DBE88,D88DBQA,0.38,0,13.36,12/10/2025 14:54,DHK
DBE88,D88DBQC,0.41,0,13.69,12/10/2025 14:54,DHK
DBE88,D88VS3B,0.67,0,12.01,12/10/2025 14:54,DHK
DBE88,D88VS3C,0.3,0,12.69,12/10/2025 14:54,DHK
DBE88,D88VZ9A,1.15,0,19.76,12/10/2025 14:54,DHK
DBE88,D88VZ9B,0.24,0,28,12/10/2025 14:54,DHK
DBE86,D86KI3A,0.3,0,20.02,12/10/2025 14:54,DHK
DBE86,D86T82C,0.22,0,13.26,12/10/2025 14:54,DHK
DBE86,D86T85A,0.25,0.34,27.01,12/10/2025 14:54,DHK
DBE87,D87OC6A,1.07,0.45,29.02,12/10/2025 14:54,DHK
DBE87,D87OC6B,0.48,0.2,28.71,12/10/2025 14:54,DHK
DBE87,D87WM4C,0.24,0,13.73,12/10/2025 14:54,DHK
DBE87,D87WM5A,0.29,0,12.91,12/10/2025 14:54,DHK
DBE87,D87WM5B,0.28,0,13.5,12/10/2025 14:54,DHK
DBE87,D87WM5C,0.34,0,20.49,12/10/2025 14:54,DHK
DBE88,D88CRDC,0.44,0,13.18,12/10/2025 14:54,DHK
DBE88,D88CRFA,0.24,0,21.45,12/10/2025 14:54,DHK
DBE88,D88DJJB,0.51,0.48,13.07,12/10/2025 14:54,DHK
DBE88,D88MB2C,0.31,0,20.21,12/10/2025 14:54,DHK
DBE88,D88MB5A,0.66,1.41,29,12/10/2025 14:54,DHK
DBE88,D88MB5C,2.11,4.38,20.71,12/10/2025 14:54,DHK
DBE88,D88MB6A,0.29,0,21.44,12/10/2025 14:54,DHK
DBE88,D88WF5A,1.16,0,27.71,12/10/2025 14:54,DHK
DBE88,D88WF5B,0.34,0,21.47,12/10/2025 14:54,DHK
DBE50,D50F90A,0.61,0,35.47,12/10/2025 14:54,DHK
DBE50,D50F90B,0.31,0,20.11,12/10/2025 14:54,DHK
DBE50,D50IB2C,0.23,0,12.86,12/10/2025 14:54,DHK
DBE50,D50IB7A,0.22,0,13,12/10/2025 14:54,DHK
DBE50,D50IB7B,0.17,0,12.92,12/10/2025 14:54,DHK
DBE50,D50IB7C,0.23,0,12.8,12/10/2025 14:54,DHK
DBE50,D50IB8A,0.09,0,20.85,12/10/2025 14:54,DHK
DBE50,D50IB8B,0.22,0,12.69,12/10/2025 14:54,DHK
DBE04,D04O56A,0.25,0,21.46,12/10/2025 14:54,DHK
DBE04,D04TB4A,0.35,0,29.36,12/10/2025 14:54,DHK
DBE04,D04TB4B,0.59,0,32.06,12/10/2025 14:54,DHK
DBE04,D04TB4C,1,0,36.01,12/10/2025 14:54,DHK
DBE04,D04TB5A,0.41,0,29.06,12/10/2025 14:54,DHK
DBE04,D04Z56A,0.29,0,20.11,12/10/2025 14:54,DHK
DBE05,D05979C,0.5,0,21.01,12/10/2025 14:54,DHK
DBE05,D05CKCB,0.72,0,28.26,12/10/2025 14:54,DHK
DBE05,D05CLPA,0.83,0,12.95,12/10/2025 14:54,DHK
DBE76,D76AO1C,0.49,0,20.15,12/10/2025 14:54,DHK
DBE76,D76AO5A,0.39,0,13.79,12/10/2025 14:54,DHK
DBE76,D76AO5C,0.4,0,13.79,12/10/2025 14:54,DHK
DBE76,D76AO9A,0.36,0,13.75,12/10/2025 14:54,DHK
DBE76,D76AO9C,0.19,0,21.66,12/10/2025 14:54,DHK
DBE76,D76AOML,0.23,0,13.73,12/10/2025 14:54,DHK
DBE76,D76GF6C,0.35,0,13.39,12/10/2025 14:54,DHK
DBE76,D76K47N,0.35,0,13.79,12/10/2025 14:54,DHK
DBE69,D69DIRB,0.76,0,13,12/10/2025 14:54,DHK
DBE69,D69DIRC,0.54,0,13.05,12/10/2025 14:54,DHK
DBE69,D69DIYA,0.38,0,28.84,12/10/2025 14:54,DHK
DBE69,D69DIYB,0.62,0,37,12/10/2025 14:54,DHK
DBE69,D69DIYC,0.6,0,29,12/10/2025 14:54,DHK
DBE69,D69DJKA,1.16,0,27.95,12/10/2025 14:54,DHK
DBE69,D69O49C,0.37,0,12.23,12/10/2025 14:54,DHK
DBE69,D69O50A,0.39,0,20,12/10/2025 14:54,DHK
DBE69,D69SL8B,0.53,0,20.11,12/10/2025 14:54,DHK
DBE69,D69SL8C,0.97,0,35.18,12/10/2025 14:54,DHK
DBE69,D69SN2B,0.06,0,21,12/10/2025 14:54,DHK
DBE69,D69SN7A,0.18,0,20.36,12/10/2025 14:54,DHK
DBE76,D76264C,0.27,0,21.66,12/10/2025 14:54,DHK
DBE76,D76275C,0.55,0,13.26,12/10/2025 14:54,DHK
DBE76,D76836A,0.28,0,13.73,12/10/2025 14:54,DHK
DBE76,D76CWCA,0.24,0,21,12/10/2025 14:54,DHK
DBE76,D76CWCB,0.22,0,20.49,12/10/2025 14:54,DHK
DBE76,D76DO5A,0.26,0,13.38,12/10/2025 14:54,DHK
DBE76,D76DO5B,0.47,0,13.24,12/10/2025 14:54,DHK
DBE87,D87Z95C,0.13,0,21.7,12/10/2025 14:54,DHK
DBE88,D88A44A,0.37,0,11.51,12/10/2025 14:54,DHK
DBE88,D88A44C,0.51,0,28,12/10/2025 14:54,DHK
DBE88,D88HO1B,0.29,0,13.9,12/10/2025 14:54,DHK
DBE88,D88HO1C,0.22,0,21.8,12/10/2025 14:54,DHK
DBE88,D88HO2A,0.31,0,13.68,12/10/2025 14:54,DHK
DBE88,D88HO2C,0.25,0,13.95,12/10/2025 14:54,DHK
DBE88,D88HX1B,0.39,0,12.6,12/10/2025 14:54,DHK
DBE88,D88HZ6A,0.32,0,21.68,12/10/2025 14:54,DHK
DBE86,D86KI3C,0.09,0,28.29,12/10/2025 14:54,DHK
DBE86,D86T85B,0.41,0,20,12/10/2025 14:54,DHK
DBE86,D86YB4A,0.31,0,12.15,12/10/2025 14:54,DHK
DBE87,D87555A,0.65,0,19.63,12/10/2025 14:54,DHK
DBE88,D88031A,0.84,0,35.57,12/10/2025 14:54,DHK
DBE88,D88031B,1.33,0,27.05,12/10/2025 14:54,DHK
DBE88,D88031C,1.12,0,19.7,12/10/2025 14:54,DHK
DBE88,D88257A,0.35,0,28.13,12/10/2025 14:54,DHK
DBE88,D88DKBB,0.44,0,29.12,12/10/2025 14:54,DHK
DBE88,D88DKBC,0.61,0,37,12/10/2025 14:54,DHK
DBE88,D88DLQA,0.35,0,21.08,12/10/2025 14:54,DHK
DBE88,D88DLQB,0.37,0,21.26,12/10/2025 14:54,DHK
DBE88,D88DLQC,0.48,0,29.16,12/10/2025 14:54,DHK
DBE88,D88IN6C,0.27,0,21.46,12/10/2025 14:54,DHK
DBE88,D88IN8A,0.26,0,21.49,12/10/2025 14:54,DHK
DBE88,D88IN8C,0.34,0,13.85,12/10/2025 14:54,DHK
DBE88,D88WH3A,1.11,0,36.19,12/10/2025 14:54,DHK
DBE86,D86L54C,0.42,0,27.74,12/10/2025 14:54,DHK
DBE86,D86L55A,0.74,0,20,12/10/2025 14:54,DHK
DBE86,D86L56A,0.29,0.4,21.01,12/10/2025 14:54,DHK
DBE86,D86L56B,0.39,0,20,12/10/2025 14:54,DHK
DBE50,D50JK1B,0.31,0,20.01,12/10/2025 14:54,DHK
DBE50,D50JK1C,0.46,0,20,12/10/2025 14:54,DHK
DBE50,D50JK2B,0.38,0,20,12/10/2025 14:54,DHK
DBE50,D50JK3A,0.16,0,13.61,12/10/2025 14:54,DHK
DBE50,D50JK3B,0.28,0,13.1,12/10/2025 14:54,DHK
DBE04,D04ZF6B,0.15,0,13.85,12/10/2025 14:54,DHK
DBE04,D04ZF6C,0.17,0,21.78,12/10/2025 14:54,DHK
DBE05,D05263C,0.33,0,12.69,12/10/2025 14:54,DHK
DBE05,D05CLPC,0.28,0,19.95,12/10/2025 14:54,DHK
DBE05,D05CMVL,0.16,0.75,14,12/10/2025 14:54,DHK
DBE05,D05DMRB,0.94,0,20.69,12/10/2025 14:54,DHK
DBE05,D05DMRC,0.56,0,21.01,12/10/2025 14:54,DHK
DBE05,D05DMVA,0.21,0,13.95,12/10/2025 14:54,DHK
DBE05,D05DMVC,0.39,0,13.63,12/10/2025 14:54,DHK
DBE05,D05DNBA,0.45,0,13.37,12/10/2025 14:54,DHK
DBE05,D05DNBB,0.54,0,21,12/10/2025 14:54,DHK
DBE05,D05DNBC,0.2,0,13.64,12/10/2025 14:54,DHK
DBE76,D76CLSB,0.52,0,27.31,12/10/2025 14:54,DHK
DBE76,D76CLSC,0.32,0,27.95,12/10/2025 14:54,DHK
DBE76,D76CNTB,0.63,0,20,12/10/2025 14:54,DHK
DBE76,D76CNTC,0.4,0,13.86,12/10/2025 14:54,DHK
DBE69,D69616C,0.3,0,21.44,12/10/2025 14:54,DHK
DBE69,D69619A,0.71,0.14,27.8,12/10/2025 14:54,DHK
DBE69,D69619C,0.41,0,28.06,12/10/2025 14:54,DHK
DBE69,D69692B,1.04,0,20.8,12/10/2025 14:54,DHK
DBE69,D69HR9A,0.37,0,20.16,12/10/2025 14:54,DHK
DBE69,D69HR9B,0.59,0,27.45,12/10/2025 14:54,DHK
DBE69,D69HS4B,0.24,0,27.43,12/10/2025 14:54,DHK
DBE69,D69JT5A,0.49,0,28,12/10/2025 14:54,DHK
DBE69,D69JT5B,0.58,0,27.95,12/10/2025 14:54,DHK
DBE69,D69JT6A,0.36,0.18,28.08,12/10/2025 14:54,DHK
DBE69,D69SN7C,0.36,0,27.63,12/10/2025 14:54,DHK
DBE69,D69Y51B,0.49,0,27.13,12/10/2025 14:54,DHK
DBE69,D69Y59C,0.55,0,20.39,12/10/2025 14:54,DHK
DBE69,D69Y60A,0.39,0,20.22,12/10/2025 14:54,DHK
DBE76,D76836C,0.35,0,13.5,12/10/2025 14:54,DHK
DBE76,D76881C,0.5,0,20,12/10/2025 14:54,DHK
DBE76,D76883A,0.53,0.22,21.03,12/10/2025 14:54,DHK
DBE76,D76BDGB,0.24,0,21.8,12/10/2025 14:54,DHK
DBE76,D76BDGC,0.54,0,21.09,12/10/2025 14:54,DHK
DBE88,D88A58A,0.17,0,21.8,12/10/2025 14:54,DHK
DBE88,D88A58C,0.33,0,21.5,12/10/2025 14:54,DHK
DBE88,D88A61A,0.25,0,21.79,12/10/2025 14:54,DHK
DBE88,D88CJPB,0.31,0.27,21,12/10/2025 14:54,DHK
DBE88,D88CJPC,0.16,0,21.49,12/10/2025 14:54,DHK
DBE88,D88CJTA,0.84,0,20.86,12/10/2025 14:54,DHK
DBE88,D88U89C,0.53,0,27.56,12/10/2025 14:54,DHK
DBE94,D94BE1A,0.22,0,21.09,12/10/2025 14:54,DHK
DBE94,D94BE1B,0.26,0,36.95,12/10/2025 14:54,DHK
DBE86,D86LM1D,0.62,0,13.66,12/10/2025 14:54,DHK
DBE86,D86LM1E,0.85,0,13.26,12/10/2025 14:54,DHK
DBE86,D86LM1F,0.55,0,13.9,12/10/2025 14:54,DHK
DBE86,D86LM2A,0.27,0,13.43,12/10/2025 14:54,DHK
DBE87,D87555B,0.5,0,19.01,12/10/2025 14:54,DHK
DBE87,D87555C,0.38,0,20,12/10/2025 14:54,DHK
DBE87,D87556A,0.65,0.11,21,12/10/2025 14:54,DHK
DBE87,D87556B,0.62,0,35.06,12/10/2025 14:54,DHK
DBE87,D87679A,0.67,0,20.05,12/10/2025 14:54,DHK
DBE87,D87679B,1.31,0,18.76,12/10/2025 14:54,DHK
DBE87,D87EA0A,0.72,0,27.95,12/10/2025 14:54,DHK
DBE87,D87EA0B,0.15,0,21.82,12/10/2025 14:54,DHK
CBEA6,NOBGM59A,0.3,0,35.87,12/10/2025 14:54,CTG
CBEA6,NOBGM59B,0.2,0,37,12/10/2025 14:54,CTG
CBEA6,NOBGM60A,0.3,0,35.36,12/10/2025 14:54,CTG
CBEA6,NOBGM60C,0.57,0,43.16,12/10/2025 14:54,CTG
CBEA6,NOMJD70A,0.11,0,37.07,12/10/2025 14:54,CTG
CBEA6,NOMJD70B,0.26,0,43.66,12/10/2025 14:54,CTG
CBEA6,NOMJD70C,0.27,0,36,12/10/2025 14:54,CTG
CBEA6,NOMJD72A,0.32,0,52.26,12/10/2025 14:54,CTG
CBEA6,NOSNB33B,0.26,0,36.04,12/10/2025 14:54,CTG
CBEA7,FNFGZ21A,0.2,0,44.93,12/10/2025 14:54,CTG
CBEA7,FNFGZ21B,0.18,0,44,12/10/2025 14:54,CTG
CBEA7,FNFGZ21C,0.43,0,58.94,12/10/2025 14:54,CTG
CBEA7,FNFGZ23A,0.16,0,21.27,12/10/2025 14:54,CTG
CBEA7,FNSDR15A,0.47,0,44.93,12/10/2025 14:54,CTG
CBEA7,FNSDR15B,0.52,0,60.13,12/10/2025 14:54,CTG
CBEA8,NOCMP04B,0.47,0,35.93,12/10/2025 14:54,CTG
CBEA8,NOCMP05A,0.43,0,43.64,12/10/2025 14:54,CTG
CBEA8,NOCMP05B,0.79,0,35.48,12/10/2025 14:54,CTG
CBEA8,NOCMP05C,0.49,0,59.38,12/10/2025 14:54,CTG
CBEA8,NOKBH19A,0.41,0,51.26,12/10/2025 14:54,CTG
CBEA8,NOKBH19B,0.29,0,44,12/10/2025 14:54,CTG
CBEA8,NOKBH19C,0.59,0,37,12/10/2025 14:54,CTG
CBEA8,NOSBC88A,0.69,0,28,12/10/2025 14:54,CTG
CBEA8,NOSBC88B,0.36,0,28,12/10/2025 14:54,CTG
CBEA8,NOSBC89A,0.34,0,21.53,12/10/2025 14:54,CTG
CBEA8,NOSBC89B,0.41,0,13.72,12/10/2025 14:54,CTG
CBEA5,NOCTK32C,0.24,0,36.87,12/10/2025 14:54,CTG
DBE02,D02RE6B,0.6,0,13.57,12/10/2025 14:54,DHK
DBE02,D02RW4C,1.04,0,20.69,12/10/2025 14:54,DHK
DBE02,DHTRG70C,0.35,0,13.09,12/10/2025 14:54,DHK
DBE02,DHTRG94A,0.55,0,12.9,12/10/2025 14:54,DHK
DBE02,DHTRG94B,0.99,0,19.35,12/10/2025 14:54,DHK
DBE02,DHTRG94C,1.14,0,13,12/10/2025 14:54,DHK
DBE03,D03KY9A,0.35,0,46.68,12/10/2025 14:54,DHK
DBE03,D03KY9B,0.21,0,12.52,12/10/2025 14:54,DHK
DBE03,D03KY9C,0.23,0.31,36.07,12/10/2025 14:54,DHK
DBE01,D01459C,0.77,0,35.09,12/10/2025 14:54,DHK
DBE01,D01498A,1.79,0.29,11.79,12/10/2025 14:54,DHK
DBE01,D01498B,1.48,0,33.8,12/10/2025 14:54,DHK
DBE01,D01498C,1.2,0,11.43,12/10/2025 14:54,DHK
DBE01,D01498D,0.1,0,29,12/10/2025 14:54,DHK
DBE01,D01498E,0.06,0,29.01,12/10/2025 14:54,DHK
CBEC1,CC1924C,0.4,0,36.56,12/10/2025 14:54,CTG
CBEC1,CC1928A,0.45,0,58.64,12/10/2025 14:54,CTG
CBEC1,CC1928B,0.38,0.15,52.05,12/10/2025 14:54,CTG
CBEB7,CB7G81C,0.28,0,44.87,12/10/2025 14:54,CTG
CBEB7,CB7N34C,1.18,0,41.99,12/10/2025 14:54,CTG
CBEB7,CB7N68A,0.27,0,29.73,12/10/2025 14:54,CTG
CBEB7,CB7N68B,0.18,0,21.85,12/10/2025 14:54,CTG
CBEB7,CB7N68C,0.19,0,21.7,12/10/2025 14:54,CTG
CBEB8,CB8A76B,0.33,0,35.93,12/10/2025 14:54,CTG
CBEB8,CB8A76C,0.48,0,59.04,12/10/2025 14:54,CTG
CBEB8,CB8I07C,0.48,0,35.88,12/10/2025 14:54,CTG
CBEB8,CB8I08B,0.54,0,43.42,12/10/2025 14:54,CTG
CBEB8,CB8I08C,0.36,0,36.02,12/10/2025 14:54,CTG
CBEB8,CB8I28A,0.49,0,51.17,12/10/2025 14:54,CTG
CBEB8,CB8I28B,0.27,0,44,12/10/2025 14:54,CTG
CBEB8,CB8I28C,0.58,0,59.02,12/10/2025 14:54,CTG
CBEB8,CB8I53A,0.75,0,58.9,12/10/2025 14:54,CTG
CBEB9,CB9F55C,0.48,0,35.68,12/10/2025 14:54,CTG
CBEB9,CB9F92A,0.61,0,18.87,12/10/2025 14:54,CTG
CBEB9,CB9F92B,0.43,0,36.03,12/10/2025 14:54,CTG
CBEB9,CB9F92C,0.54,0,36,12/10/2025 14:54,CTG
CBEB9,CB9G56A,0.85,0,42.06,12/10/2025 14:54,CTG
CBEB9,CB9P05A,0.46,0,20.15,12/10/2025 14:54,CTG
CBEB9,CB9P05B,0.37,0,42.16,12/10/2025 14:54,CTG
CBEB9,CB9P05C,0.73,0,58.94,12/10/2025 14:54,CTG
CBEC0,CC0852B,0.24,0,52,12/10/2025 14:54,CTG
CBEC0,CC0I09A,0.3,0,43.93,12/10/2025 14:54,CTG
CBEC0,CC0I09B,0.35,0,51.87,12/10/2025 14:54,CTG
CBEC0,CC0I09C,0.4,0,52,12/10/2025 14:54,CTG
CBEC0,CC0I10A,0.21,0,30.24,12/10/2025 14:54,CTG
CBEC0,CC0I10B,0.23,0,44,12/10/2025 14:54,CTG
