bsc,cell,max_intensity,max_congestion,max_avail_tch_mean
CBEB3,CGCDG46B,0.33,0.0,34.52
CBEB3,CGCDG46C,0.61,0.0,59.88
CBEB3,CGCDG51A,0.29,0.0,13.8
CBEB3,CGCDG51B,0.46,0.0,13.18
CBEB3,CGCDG51C,0.09,0.0,14.0
CBEB3,CGCDG53A,0.66,0.0,45.0
CBEB3,CGHTZC6B,0.33,0.0,13.8
CBEB3,CGHTZC6C,0.35,0.0,13.81
CBEB3,CGHTZD4A,0.27,0.0,21.16
CBEB3,CGHTZD4B,0.32,0.0,21.14
CBEB3,CGHTZD4C,0.42,0.0,13.45
CBEB3,CGSKD45A,0.47,0.0,21.0
CBEB3,CGSKD45B,0.49,0.0,29.0
CBEB3,CGSKD45C,0.4,0.0,29.03
CBEB3,CGSKD46A,0.5,0.0,29.0
CBEB3,CGSKD46B,0.46,0.0,28.93
CBEB4,CB4F32C,0.47,0.0,36.5
CBEB4,CB4G18A,0.46,0.0,28.0
CBEB4,CB4G18B,0.58,0.0,28.0
CBEB4,CB4G18C,0.36,0.0,21.18
CBEB4,CB4G91A,0.28,0.0,37.01
CBEB4,CB4WL6A,0.53,0.0,13.11
CBEB4,CB4WL6B,0.64,0.0,21.0
CBEB4,CB4WL6C,0.29,0.0,21.48
CBEB4,CB4WP2A,0.3,0.0,21.08
CBEB4,CB4WP2B,0.14,0.0,21.84
CBEB4,CGRZN52A,0.3,0.0,37.0
CBEB4,CGRZN52B,0.34,0.0,21.0
CBEB4,CGRZN52C,0.32,0.0,29.04
CBEB4,CGRZN62A,0.34,0.0,21.33
CBEB4,CGRZN62B,0.36,0.0,28.01
CBEB4,CGRZN62C,0.26,0.0,36.01
CBEB5,CB5294B,0.26,0.0,21.8
CBEB5,CB5294C,0.36,0.0,21.44
CBEB5,CB5295A,0.24,0.0,21.64
CBEB5,CB5295B,0.33,0.0,29.06
CBEB5,CB5O33C,0.27,0.0,30.4
CBEB5,CB5O36A,2.5,17.14,28.26
CBEB5,CB5O36B,0.21,0.0,21.79
CBEB5,CB5O36C,0.26,0.0,21.62
CBEB5,CB5O38A,0.49,0.0,36.79
CBEB5,CB5O38B,0.54,0.0,21.09
CBEB5,CB5O38C,0.5,0.0,28.91
CBEB5,CGDMGX0A,1.74,0.0,29.06
CBEB5,CGDMGX0B,1.1,0.0,28.94
CBEB5,CGDMGX0C,1.91,0.53,28.77
CBEB3,CGCDG53B,0.27,0.0,30.58
CBEB3,CGCDG53C,0.07,0.0,14.0
CBEB6,CB6PA9B,0.23,0.0,29.24
CBEB6,CB6PA9C,0.29,0.0,37.1
CBEB6,CB6Q32A,0.22,0.0,13.71
CBEB6,CB6Q32B,0.22,0.0,13.99
CBEB6,CB6Q32C,0.49,0.0,20.86
CBEB6,CB6R11A,0.22,0.0,13.93
CBEB6,CB6R11B,0.38,0.0,21.01
CBEB6,CB6R11C,0.3,0.0,29.1
CBEB3,CGSKD46C,0.5,0.0,59.87
CBEB3,CGSKD46G,0.94,0.0,28.41
CBEB3,CGSKD52A,0.25,0.0,13.66
CBEB4,CB4392B,0.27,0.0,37.0
CBEB4,CB4392C,0.41,0.0,20.01
CBEB4,CB4471A,0.25,0.0,36.08
CBEB4,CB4471B,0.45,0.0,36.0
CBEB4,CB4471C,0.26,0.0,29.03
CBEB4,CB4478A,0.46,0.0,21.0
CBEB4,CB4478B,0.12,0.0,29.64
CBEB4,CB4WP2C,0.3,0.0,21.35
CBEB4,CB4WP3A,0.27,0.0,13.73
CBEB4,CB4WP3B,0.36,0.0,13.37
CBEB4,CB4WP3C,0.35,0.0,37.0
CBEB4,CGHTZ36C,0.15,0.0,21.59
CBEB4,CGHTZ45A,0.33,0.0,36.93
CBEB4,CGHTZ45B,0.39,0.0,29.01
CBEB4,CGHTZ45C,0.39,0.0,43.16
CBEB4,CGHTZ46A,0.32,0.0,21.14
CBEB4,CGHTZ46B,0.14,0.0,21.54
CBEB5,CB5295C,0.47,0.0,21.13
CBEB5,CB5296A,0.25,0.0,29.12
CBEB5,CB5296B,0.41,0.0,21.24
CBEB5,CB5296C,0.46,0.0,29.0
CBEB5,CB5297A,0.42,0.0,21.3
CBEB5,CB5D27C,0.18,0.0,28.27
CBEB5,CB5D32A,0.31,0.0,21.08
CBEB5,CB5D32B,0.7,0.0,21.01
CBEB5,CB5D32C,0.36,0.0,44.98
CBEB5,CB5D34L,0.24,0.0,21.61
CBEB5,CGDMGX1A,1.87,0.07,29.11
CBEB5,CGDMGX1B,1.17,0.0,29.72
CBEB5,CGDMGX1C,0.91,0.0,29.46
CBEB5,CGHLS83A,1.1,0.0,43.68
CBEB5,CGHLS83B,0.78,0.0,36.55
CBEB6,CB6574A,0.44,0.0,36.82
CBEB6,CB6574B,0.62,0.0,52.07
CBEB6,CB6574C,0.44,0.0,59.57
CBEB6,CB6627A,0.38,0.0,28.01
CBEB6,CB6627B,0.41,0.0,35.87
CBEB6,CB6R13A,0.4,0.0,29.02
CBEB3,CGHTZB6A,0.22,0.0,13.93
CBEB3,CGHTZB6B,0.18,0.0,14.0
CBEB3,CGHTZB6C,0.27,0.0,13.85
CBEB3,CGHTZC2A,0.4,0.0,21.08
CBEB3,CGHTZC2B,0.46,0.0,29.03
CBEB3,CGHTZC2C,0.37,0.0,21.13
CBEB3,CGHTZC4A,0.28,0.0,13.73
CBEB3,CGHTZC4B,0.51,0.0,21.0
CBEB3,CGHTZC4C,0.17,0.0,13.73
CBEB4,CB4478C,0.29,0.0,29.02
CBEB4,CB4479A,0.4,0.0,21.02
CBEB4,CB4D62A,0.44,0.0,58.97
CBEB4,CB4D62B,0.43,0.0,44.87
CBEB4,CB4D62C,0.44,0.0,21.29
CBEB4,CB4F11A,0.39,0.0,36.0
CBEB4,CB4F11B,0.24,0.0,29.05
CBEB4,CB4F11C,0.32,0.0,29.01
CBEB4,CB4F30A,0.48,0.0,36.73
CBEB4,CB4F30B,0.8,0.0,51.75
CBEB4,CGHTZ46C,0.2,0.0,21.16
CBEB4,CGHTZ49A,0.27,0.0,29.0
CBEB4,CGHTZ49B,0.52,0.0,13.16
CBEB4,CGRZN25B,0.27,0.0,29.1
CBEB4,CGRZN25C,0.15,0.0,44.14
CBEB4,CGRZN39A,0.27,0.0,29.03
CBEB4,CGRZN39B,0.31,0.0,29.05
CBEB4,CGRZN39C,0.41,0.0,21.0
CBEB4,CGRZN42A,0.21,0.0,29.16
CBEB4,CGRZN42B,0.46,0.0,28.83
CBEB5,CB5D34M,0.08,0.0,14.0
CBEB5,CB5F65L,0.04,0.0,14.0
CBEB5,CB5F66U,0.02,0.0,14.0
CBEB5,CB5F72A,0.76,0.08,52.19
CBEB5,CB5M78C,0.59,0.0,52.8
CBEB5,CB5M82A,0.62,0.0,36.89
CBEB5,CB5M82B,0.42,0.0,37.0
CBEB5,CB5M82C,0.27,0.0,21.57
CBEB5,CB5M86A,0.31,0.0,36.93
CBEB5,CB5M86B,0.4,0.0,35.99
CBEB6,CB6627C,0.54,0.0,27.87
CBEB6,CB6647A,0.73,0.0,52.19
CBEB6,CB6647B,0.67,0.0,52.44
CBEB6,CB6F59C,0.43,0.0,43.87
CBEB6,CB6G03A,0.46,0.0,13.3
CBEB6,CB6G03B,0.31,0.0,29.2
CBEB6,CB6G03C,0.34,0.0,37.0
CBEB6,CB6G08A,0.7,0.0,41.86
CBEB6,CB6G08B,0.38,0.0,36.8
CBEB6,CB6G08C,0.35,0.0,29.17
CBEB3,CGSKD38C,0.4,0.0,36.92
CBEB3,CGSKD38G,0.33,0.0,21.18
CBEB3,CGSKD39A,0.43,0.0,36.93
CBEB3,CGSKD39B,0.48,0.0,21.14
CBEB3,CGSKD39C,0.69,0.0,60.05
CBEB3,CGSKD41A,0.63,0.0,36.8
CBEB3,CGSKD41B,0.35,0.0,29.0
CBEB3,CGSKD41C,0.68,0.0,51.1
CBEB4,CB4234C,0.39,0.0,37.0
CBEB4,CB4374A,0.38,0.0,29.0
CBEB4,CB4WK2A,0.48,0.0,21.04
CBEB4,CB4WK2B,0.33,0.0,21.23
CBEB4,CB4WK2C,0.33,0.0,21.21
CBEB4,CB4WK3A,0.29,0.0,21.48
CBEB4,CB4WK3B,0.53,0.0,21.0
CBEB4,CB4WK3C,0.25,0.0,29.0
CBEB4,CB4WL5A,0.31,0.0,13.69
CBEB4,CB4WL5B,0.28,0.0,13.63
CBEB4,CB4WL5C,0.28,0.0,21.56
CBEB4,CGHTZ24C,0.47,0.0,44.24
CBEB4,CGRZN42C,0.46,0.0,35.12
CBEB5,CB5291B,0.16,0.0,29.25
CBEB5,CB5291C,0.33,0.0,37.03
CBEB5,CB5292A,0.18,0.0,29.63
CBEB5,CB5292B,0.5,0.0,29.0
CBEB5,CB5292C,0.62,0.0,52.26
CBEB5,CB5293A,0.33,0.0,21.28
CBEB5,CB5293B,0.15,0.0,21.62
CBEB5,CB5293C,0.05,0.0,22.0
CBEB5,CB5294A,0.26,0.0,13.93
CBEB5,CB5M86C,0.23,0.0,21.37
CBEB5,CB5M87A,0.17,0.0,21.91
CBEB5,CB5M87B,0.37,0.0,21.31
CBEB5,CB5T56A,0.35,0.0,29.0
CBEB5,CB5T56B,0.53,0.0,29.0
CBEB5,CB5T56C,0.35,0.0,29.01
CBEB5,CB5U13A,0.33,0.0,21.4
CBEB5,CB5U13B,0.35,0.0,29.18
CBEB5,CB5U13C,0.31,0.0,21.49
CBEB5,CB5UA2A,0.33,0.0,29.0
CBEB6,CB6G19A,0.33,0.0,28.0
CBEB6,CB6O88B,0.3,0.0,37.0
CBEB6,CB6O88C,0.32,0.0,43.0
CBEB6,CB6O92L,1.14,0.0,60.69
CBEB6,CB6O92M,0.54,0.0,27.86
CBEB6,CB6O92N,1.27,0.0,27.93
CBEB6,CB6O93L,0.32,0.0,14.0
CBEB6,CB6O93M,0.55,0.0,29.01
CBEB6,CB6O93N,0.36,0.0,21.34
CBEB3,CGHTZB5C,0.65,0.0,36.27
CBEB4,CB4374B,0.44,0.0,28.93
CBEB4,CB4374C,0.46,0.0,21.01
CBEB4,CB4390A,0.52,0.0,43.08
CBEB4,CB4390B,0.4,0.0,28.87
CBEB4,CB4390C,0.38,0.0,21.02
CBEB4,CB4392A,0.28,0.0,37.0
CBEB4,CB4D51B,0.29,0.0,21.03
CBEB4,CB4D51C,0.29,0.0,29.17
CBEB4,CB4D57A,0.36,0.0,36.0
CBEB4,CB4D57B,0.37,0.0,44.0
CBEB4,CGHTZ25A,0.37,0.0,29.01
CBEB4,CGHTZ25B,0.09,0.0,22.0
CBEB4,CGHTZ25C,0.18,0.0,29.34
CBEB4,CGHTZ31A,0.34,0.0,21.07
CBEB4,CGHTZ31B,0.36,0.0,36.93
CBEB4,CGHTZ31C,0.35,0.0,21.0
CBEB4,CGHTZ36A,0.34,0.0,21.01
CBEB4,CGHTZ36B,0.18,0.0,13.87
CBEB4,CGRZN15C,0.57,0.0,36.52
CBEB4,CGRZN17A,0.17,0.0,42.9
CBEB5,CB5B45A,0.32,0.0,21.2
CBEB5,CB5B45B,0.16,0.0,22.0
CBEB5,CB5B45C,0.36,0.0,21.21
CBEB5,CB5B69A,0.25,0.0,39.29
CBEB5,CB5B69B,0.21,0.0,21.0
CBEB5,CB5B69C,0.68,0.0,29.0
CBEB5,CB5D10L,0.07,0.0,14.0
CBEB5,CB5D27A,0.67,0.0,36.66
CBEB5,CB5D27B,0.35,0.0,21.25
CBEB5,CB5M49L,0.17,0.0,14.0
CBEB5,CB5UA2B,0.21,0.0,21.51
CBEB5,CB5UA2C,0.34,0.0,29.07
CBEB6,CB6086B,0.37,0.0,37.0
CBEB6,CB6086C,0.52,0.0,36.62
CBEB6,CB6105M,0.49,0.0,29.0
CBEB6,CB6110A,0.72,0.0,44.37
CBEB6,CB6110B,0.56,0.0,44.42
CBEB6,CB6110C,0.7,0.0,42.31
CBEB6,CB6110F,0.64,0.0,21.0
CBEB6,CB6111A,0.53,0.0,20.03
CBEB6,CB6O94L,0.8,0.0,36.01
CBEB6,CB6O94M,0.97,0.0,20.23
CBEB6,CB6O94N,0.43,0.0,28.04
CBEB6,CB6PA8A,0.42,0.0,13.06
CBEB6,CB6PA8B,0.24,0.0,21.34
CBEB6,CB6PA8C,0.34,0.0,21.09
CBEB6,CB6PA9A,0.21,0.0,29.26
CBEB6,CB6YE1C,0.22,0.0,21.39
CBEB6,CB6YI9A,0.45,0.0,28.85
CBEB6,CB6YI9B,0.54,0.0,36.85
CBEC4,CC4476C,0.28,0.0,37.0
CBEC4,CC4566A,0.34,0.0,36.0
CBEC4,CC4J47A,0.49,0.0,52.23
CBEC4,CC4J47B,0.46,0.0,52.36
CBEC4,CC4J47C,0.42,0.0,29.0
CBEC4,CC4K10A,0.47,0.0,36.64
CBEC4,CC4K10B,0.7,0.0,51.4
CBEC4,CC4K10C,0.31,0.0,21.09
CBEC4,CC4K12A,0.28,0.0,43.73
CBEC4,CC4K12B,0.41,0.0,28.0
DBE05,DHPLBM9C,0.45,0.0,13.19
DBE05,DHPLBN0A,0.66,0.0,13.01
DBE05,DHPLBN0B,0.26,0.0,13.58
DBE05,DHPLBN0C,0.46,0.0,13.13
DBE05,DHSHA35A,0.34,0.0,13.0
DBE05,DHSHA35B,0.53,0.0,13.0
DBE05,DHSHA35C,0.78,0.0,13.0
DBE38,D38945B,0.6,0.0,28.0
DBE38,D38945C,0.27,0.0,20.35
DBE38,D38946A,0.44,0.0,20.07
DBE38,D38IC9B,0.38,0.0,12.09
DBE38,D38IC9C,0.26,0.0,13.08
DBE38,D38ID6A,0.25,0.0,28.19
DBE38,D38ID6B,0.27,0.0,20.51
DBE38,D38ID6C,0.32,0.0,36.07
DBE38,D38KK0B,0.56,0.0,21.42
DBE38,D38KK0C,1.04,0.0,35.12
DBE38,D38KK1A,0.53,0.0,20.9
DBE38,D38KK1B,0.23,0.0,13.54
DBE38,D38KK1C,0.24,0.0,13.15
DBE38,MNSRN56C,0.0,0.0,0.0
DBE38,MNTGB40A,0.08,0.0,13.11
DBE38,MNTGB40B,0.19,0.0,13.13
DBE38,MNTGB40C,0.15,0.0,13.29
DBE38,MNTGB41A,0.08,0.0,13.48
DBE42,D42932B,0.31,0.0,29.15
DBE42,D42932C,0.35,0.0,13.79
DBE42,D42933A,0.8,0.0,20.02
DBE42,D42933B,0.46,0.0,20.09
DBE42,D42933C,0.91,0.0,19.84
DBE42,D42N37A,0.3,0.0,13.79
DBE42,D42N37B,0.26,0.0,20.41
DBE42,D42N37C,0.18,0.0,20.6
DBE42,D42P26A,0.36,0.0,13.66
DBE42,D42P26B,0.19,0.0,13.95
DBE42,D42P26C,0.3,0.0,13.74
DBE42,D42Q80A,0.16,0.0,12.95
DBE42,D42Q80B,0.33,0.0,11.75
DBE42,DHMRPJ0B,1.35,0.07,20.93
DBE42,DHMRPJ0C,1.23,0.0,20.61
DBE43,D43CNKC,0.25,0.0,13.75
DBE43,D43DHPA,0.21,0.0,13.85
DBE43,D43DHPB,0.26,0.0,12.48
DBE43,D43DHPC,0.35,0.0,12.1
DBE43,D43DIMA,0.47,0.0,13.11
DBE43,D43DIMB,0.2,0.0,13.71
DBE43,D43DIMC,0.26,0.0,13.46
DBE43,D43DLDA,0.24,0.0,20.09
DBE43,D43DLDB,0.67,0.0,19.88
DBE43,D43DLDC,0.38,0.0,29.01
CBEB2,RMKKL06A,0.34,0.0,13.37
CBEB2,RMKKL06B,0.35,0.0,46.14
CBEB2,RMKKL06C,0.31,0.0,37.01
CBEB2,RMKKL14A,0.38,0.0,13.66
CBEB2,RMKKL14B,0.33,0.0,13.51
CBEB2,RMKKL14C,0.3,0.0,21.51
CBEA9,LXRGT35B,0.46,0.0,28.03
CBEB2,RMKKL15A,0.22,0.0,29.2
CBEB2,RMKKL15B,0.2,0.0,29.17
CBEB2,RMKKL15C,0.29,0.0,29.01
CBEA9,LXRGT35C,0.38,0.35,28.07
CBEA9,LXRGT36A,0.35,0.0,29.0
CBEA9,LXRGT36B,0.43,0.0,13.24
CBEA9,LXRGT36C,0.27,0.0,21.6
CBEA9,LXRGT37A,0.26,0.0,28.4
CBEA9,LXRGT37B,0.15,0.0,28.74
CBEA9,LXRGT37C,0.53,0.0,36.01
CBEA9,LXRGT38A,0.4,0.0,36.0
CBEA9,LXRGT38B,0.2,0.0,20.93
CBEA9,NOHTA50A,0.73,0.0,28.0
CBEB0,CGMIR60A,0.36,0.0,44.63
CBEB0,CGMIR60B,0.4,0.0,45.0
CBEB0,CGMIR60C,0.33,0.0,29.0
CBEB0,CGMIR61A,0.11,0.0,22.0
CBEB0,CGMIR61B,0.87,0.0,13.24
CBEB0,CGMIR61C,0.38,0.0,21.26
CBEB0,CGMIR64A,0.42,0.0,28.13
CBEB0,FNDGN26C,0.19,0.0,29.04
CBEB0,FNDGN31A,0.35,0.0,21.05
CBEB0,FNDGN31B,0.26,0.0,29.02
DBE94,D94VL7C,0.27,0.0,29.01
DBEA0,DA0464A,0.34,0.0,44.85
DBEA0,DA0464B,0.38,0.0,45.04
DBEA0,DA0464C,0.5,0.0,33.84
DBEA0,DA0641A,0.28,0.0,29.14
DBEA0,DA0641B,0.31,0.0,28.04
DBEA0,DA0641C,0.3,0.0,21.38
DBEA0,DA0653A,0.58,0.0,27.9
DBEA0,DA0653B,0.41,0.0,28.08
DBEA0,DA0BH8C,0.23,0.27,44.9
DBE94,D94RB9B,0.24,0.0,13.44
DBE94,D94RB9C,0.2,0.0,13.95
DBE94,D94RQ1A,0.25,0.0,13.89
DBE94,D94RQ1B,0.29,0.0,13.33
DBE94,D94RQ1C,0.18,0.0,21.45
CBEC5,CC5545B,0.3,0.0,29.1
CBEC5,CC5545C,0.22,0.0,37.02
CBEC5,CC5559A,0.4,0.0,36.0
CBEC5,CC5559B,0.27,0.0,21.44
CBEC5,CC5559C,0.27,0.0,44.0
CBEC5,CC5L64A,0.3,0.0,28.09
CBEC5,CC5L64B,0.17,0.0,28.32
CBEC5,CC5L64C,0.33,0.0,28.0
CBEC5,CC5L81A,0.25,0.0,28.0
CBEC5,CC5L81B,0.28,0.0,43.73
CBEC5,CC5WP8A,0.29,0.0,28.07
CBEC5,CC5WP8B,0.3,0.0,20.25
CBEC5,CC5WP8C,0.24,0.0,20.39
CBEC5,CC5WQ6A,0.38,0.0,21.09
CBEC5,CC5WQ6B,0.44,0.0,21.08
CBEC1,CC1WZ7A,0.27,0.0,29.06
CBEC2,CC2326A,0.41,0.0,29.01
CBEC2,CC2326B,0.4,0.0,21.27
CBEC2,CC2326C,0.62,0.0,21.0
CBEC2,CC2345A,0.44,0.0,45.01
CBEC2,CC2345B,0.54,0.0,36.72
CBEC2,CC2345C,0.34,0.0,37.01
CBEC2,CC2346A,0.34,0.0,29.0
CBEC2,CC2346B,0.35,0.0,29.0
CBEC2,CC2B21B,0.22,0.0,43.74
CBEC2,CC2L76C,0.73,0.0,28.99
CBEC2,CC2L78A,0.47,0.0,21.09
CBEC2,CC2L78B,0.32,0.0,21.07
CBEC2,CC2L78C,0.22,0.0,21.61
CBEC2,CC2L94A,0.56,0.0,21.03
CBEC2,CC2L94B,0.66,0.0,13.6
CBEC2,CC2L94C,0.38,0.0,13.46
CBEC2,CC2L95A,0.22,0.0,21.68
CBEC2,CC2L95B,0.2,0.0,21.86
CBEC2,CGKTL9ZL,0.95,0.0,13.12
CBEC3,CC3013A,0.32,0.42,21.3
CBEC3,CC3551C,0.35,0.0,44.93
CBEC3,CC3554A,0.31,0.0,29.15
CBEC3,CC3554B,0.53,0.0,21.03
CBEC3,CC3554C,0.4,0.0,21.06
CBEC3,CC3590A,0.3,0.0,37.01
CBEC3,CC3590B,0.4,0.0,37.0
CBEC3,CC3590C,0.49,0.0,29.0
CBEC3,CC3598L,0.21,0.0,21.73
CBEC3,CC3598U,0.38,0.0,13.59
CBEC3,CC3G37A,0.42,0.0,29.0
CBEC3,CC3O77A,0.37,0.0,13.26
CBEC3,CC3O77B,0.31,0.0,40.09
CBEC3,CC3O77C,0.48,0.11,60.19
CBEC3,CC3O78A,0.33,0.0,29.04
CBEC3,CC3O78B,0.47,0.0,28.0
CBEC3,CC3O78C,0.36,0.0,29.08
CBEC3,CC3O89A,0.41,0.0,29.05
CBEC3,CC3O89B,0.4,0.0,29.08
CBEC4,CC4335A,0.32,0.0,52.53
CBEC4,CC4U27A,0.27,0.0,45.5
CBEC4,CC4U27B,0.46,0.0,28.99
CBEC4,CC4U27C,0.24,0.0,44.93
CBEC4,CC4VA6A,0.4,0.0,52.91
CBEC4,CC4VA6B,0.14,0.0,31.66
CBEC4,CC4VA6C,0.46,0.0,36.52
CBEC4,CC4VA7A,0.32,0.0,44.93
CBEC4,CC4VA7B,0.23,0.0,37.22
CBEC4,CC4YJ1A,0.47,0.0,21.0
CBEC4,CC4YJ1B,0.23,0.0,21.13
DBE38,D38946B,0.15,0.0,20.13
DBE38,D38946C,0.52,0.0,20.23
DBE38,D38947A,0.36,0.0,28.1
DBE38,D38947B,0.46,0.0,28.0
DBE38,D38947C,0.38,0.0,20.2
DBE38,D38CSYA,0.5,0.0,20.03
DBE38,D38CSYB,0.39,0.0,27.95
DBE38,D38CSYC,0.21,0.0,21.29
DBE38,D38CTHA,0.65,0.0,21.06
DBE38,D38CTHB,0.45,0.0,21.25
DBE38,D38KK2A,0.1,0.0,14.0
DBE38,D38KK2B,0.42,0.0,13.7
DBE38,D38KK2C,0.22,0.0,13.59
DBE38,D38KK3A,0.53,0.0,12.33
DBE43,D43IK6A,0.13,0.0,14.0
DBE43,D43IK6B,0.27,0.0,13.62
DBE43,D43IK6C,0.14,0.0,13.95
DBE43,D43IL1A,0.16,0.0,22.0
DBE43,D43IL1B,0.63,0.0,13.84
DBE43,D43IL1C,0.32,0.0,21.62
DBE42,D42990A,0.89,0.0,27.95
DBE42,D42990B,0.56,0.0,21.0
DBE42,D42990C,0.59,0.0,29.0
DBE42,D42D45A,0.46,0.0,20.23
DBE42,D42D45B,0.34,0.0,13.85
DBE42,D42D45C,0.62,0.0,21.1
DBE42,D42D53B,0.79,0.0,20.0
DBE42,D42D53C,0.57,0.0,27.95
DBE42,D42D53L,0.11,0.0,12.0
DBE42,D42D75A,0.25,0.0,20.84
DBE42,DHMRPK4A,0.94,0.17,13.0
DBE42,DHMRPK4B,0.62,0.0,13.0
DBE42,DHMRPK4C,1.03,0.0,12.98
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
DBE42,DHMRPL0A,0.98,0.0,13.03
